Gene stable ID,Zebrafish gene stable ID
ENSRNOG00000060842,ENSDARG00000081450
ENSRNOG00000003164,ENSDARG00000099344
ENSRNOG00000013339,ENSDARG00000093240
ENSRNOG00000040402,ENSDARG00000082169
ENSRNOG00000040402,ENSDARG00000081488
ENSRNOG00000060350,ENSDARG00000073822
ENSRNOG00000061731,ENSDARG00000032990
ENSRNOG00000019201,ENSDARG00000058806
ENSRNOG00000003283,ENSDARG00000059774
ENSRNOG00000003283,ENSDARG00000099645
ENSRNOG00000035480,ENSDARG00000082187
ENSRNOG00000035480,ENSDARG00000080484
ENSRNOG00000004281,ENSDARG00000091006
ENSRNOG00000017888,ENSDARG00000089750
ENSRNOG00000017888,ENSDARG00000087651
ENSRNOG00000017888,ENSDARG00000007836
ENSRNOG00000017888,ENSDARG00000039173
ENSRNOG00000017888,ENSDARG00000095254
ENSRNOG00000017888,ENSDARG00000095072
ENSRNOG00000017888,ENSDARG00000089806
ENSRNOG00000017888,ENSDARG00000074306
ENSRNOG00000017888,ENSDARG00000095744
ENSRNOG00000017888,ENSDARG00000079376
ENSRNOG00000017888,ENSDARG00000100833
ENSRNOG00000017888,ENSDARG00000075527
ENSRNOG00000017888,ENSDARG00000011701
ENSRNOG00000017888,ENSDARG00000094559
ENSRNOG00000052562,ENSDARG00000081937
ENSRNOG00000001628,ENSDARG00000110729
ENSRNOG00000001628,ENSDARG00000053130
ENSRNOG00000011157,ENSDARG00000020625
ENSRNOG00000011716,ENSDARG00000042544
ENSRNOG00000006368,ENSDARG00000077569
ENSRNOG00000006368,ENSDARG00000102702
ENSRNOG00000035609,ENSDARG00000080453
ENSRNOG00000003020,ENSDARG00000059923
ENSRNOG00000003020,ENSDARG00000102071
ENSRNOG00000046852,ENSDARG00000030733
ENSRNOG00000050450,ENSDARG00000113766
ENSRNOG00000050450,ENSDARG00000075846
ENSRNOG00000000127,ENSDARG00000044980
ENSRNOG00000034128,ENSDARG00000002264
ENSRNOG00000010171,ENSDARG00000078066
ENSRNOG00000007098,ENSDARG00000040300
ENSRNOG00000012760,ENSDARG00000070430
ENSRNOG00000012760,ENSDARG00000057234
ENSRNOG00000022623,ENSDARG00000103537
ENSRNOG00000026177,ENSDARG00000062059
ENSRNOG00000057313,ENSDARG00000083784
ENSRNOG00000001834,ENSDARG00000057928
ENSRNOG00000026817,ENSDARG00000074066
ENSRNOG00000026817,ENSDARG00000079880
ENSRNOG00000008510,ENSDARG00000062000
ENSRNOG00000008510,ENSDARG00000059751
ENSRNOG00000009029,ENSDARG00000043864
ENSRNOG00000009029,ENSDARG00000103002
ENSRNOG00000006062,ENSDARG00000034222
ENSRNOG00000011955,ENSDARG00000021864
ENSRNOG00000018998,ENSDARG00000020449
ENSRNOG00000035658,ENSDARG00000105128
ENSRNOG00000035658,ENSDARG00000098319
ENSRNOG00000029410,ENSDARG00000010516
ENSRNOG00000058326,ENSDARG00000080532
ENSRNOG00000058326,ENSDARG00000080855
ENSRNOG00000043014,ENSDARG00000069333
ENSRNOG00000043014,ENSDARG00000039211
ENSRNOG00000060914,ENSDARG00000078059
ENSRNOG00000029243,ENSDARG00000035400
ENSRNOG00000010824,ENSDARG00000059789
ENSRNOG00000049236,ENSDARG00000001014
ENSRNOG00000049236,ENSDARG00000063295
ENSRNOG00000049236,ENSDARG00000112168
ENSRNOG00000056076,ENSDARG00000071336
ENSRNOG00000017359,ENSDARG00000043448
ENSRNOG00000017359,ENSDARG00000039650
ENSRNOG00000014836,ENSDARG00000088899
ENSRNOG00000029868,ENSDARG00000041400
ENSRNOG00000012046,ENSDARG00000079605
ENSRNOG00000004380,ENSDARG00000054542
ENSRNOG00000004380,ENSDARG00000033727
ENSRNOG00000004380,ENSDARG00000101415
ENSRNOG00000009371,ENSDARG00000035187
ENSRNOG00000056855,ENSDARG00000039502
ENSRNOG00000056855,ENSDARG00000069951
ENSRNOG00000028052,ENSDARG00000029058
ENSRNOG00000061684,ENSDARG00000094312
ENSRNOG00000061684,ENSDARG00000070723
ENSRNOG00000018757,ENSDARG00000035862
ENSRNOG00000057080,ENSDARG00000089291
ENSRNOG00000050841,ENSDARG00000031796
ENSRNOG00000025810,ENSDARG00000030038
ENSRNOG00000005721,ENSDARG00000037260
ENSRNOG00000005721,ENSDARG00000105028
ENSRNOG00000021009,ENSDARG00000039914
ENSRNOG00000032289,ENSDARG00000077291
ENSRNOG00000005392,ENSDARG00000089223
ENSRNOG00000005392,ENSDARG00000088708
ENSRNOG00000016920,ENSDARG00000003084
ENSRNOG00000055365,ENSDARG00000025094
ENSRNOG00000000316,ENSDARG00000054253
ENSRNOG00000014048,ENSDARG00000060058
ENSRNOG00000037688,ENSDARG00000021913
ENSRNOG00000034228,ENSDARG00000099803
ENSRNOG00000018445,ENSDARG00000016412
ENSRNOG00000013190,ENSDARG00000036282
ENSRNOG00000035474,ENSDARG00000083100
ENSRNOG00000019478,ENSDARG00000055374
ENSRNOG00000019478,ENSDARG00000016457
ENSRNOG00000053875,ENSDARG00000012347
ENSRNOG00000018185,ENSDARG00000012610
ENSRNOG00000018185,ENSDARG00000038378
ENSRNOG00000016122,ENSDARG00000052734
ENSRNOG00000008170,ENSDARG00000028625
ENSRNOG00000060623,ENSDARG00000070675
ENSRNOG00000009820,ENSDARG00000025468
ENSRNOG00000009820,ENSDARG00000028067
ENSRNOG00000015523,ENSDARG00000057184
ENSRNOG00000012477,ENSDARG00000006838
ENSRNOG00000014721,ENSDARG00000052618
ENSRNOG00000011029,ENSDARG00000008936
ENSRNOG00000040120,ENSDARG00000013430
ENSRNOG00000002452,ENSDARG00000101291
ENSRNOG00000042344,ENSDARG00000105068
ENSRNOG00000006485,ENSDARG00000037260
ENSRNOG00000006485,ENSDARG00000105028
ENSRNOG00000007637,ENSDARG00000077782
ENSRNOG00000023484,ENSDARG00000038397
ENSRNOG00000014621,ENSDARG00000067920
ENSRNOG00000008767,ENSDARG00000044373
ENSRNOG00000003150,ENSDARG00000024478
ENSRNOG00000003150,ENSDARG00000037679
ENSRNOG00000009389,ENSDARG00000104290
ENSRNOG00000009389,ENSDARG00000112870
ENSRNOG00000060511,ENSDARG00000007344
ENSRNOG00000061348,ENSDARG00000016156
ENSRNOG00000047158,ENSDARG00000024717
ENSRNOG00000018276,ENSDARG00000063330
ENSRNOG00000023026,ENSDARG00000086184
ENSRNOG00000012692,ENSDARG00000035264
ENSRNOG00000038033,ENSDARG00000099175
ENSRNOG00000038033,ENSDARG00000030479
ENSRNOG00000024879,ENSDARG00000101220
ENSRNOG00000009409,ENSDARG00000099306
ENSRNOG00000017718,ENSDARG00000016336
ENSRNOG00000031058,ENSDARG00000015149
ENSRNOG00000031058,ENSDARG00000026350
ENSRNOG00000057604,ENSDARG00000001817
ENSRNOG00000057604,ENSDARG00000035697
ENSRNOG00000057604,ENSDARG00000058949
ENSRNOG00000048258,ENSDARG00000052703
ENSRNOG00000007242,ENSDARG00000068157
ENSRNOG00000007242,ENSDARG00000026634
ENSRNOG00000049007,ENSDARG00000041407
ENSRNOG00000023177,ENSDARG00000018814
ENSRNOG00000020624,ENSDARG00000076780
ENSRNOG00000020624,ENSDARG00000098174
ENSRNOG00000001616,ENSDARG00000061138
ENSRNOG00000001616,ENSDARG00000062148
ENSRNOG00000024322,ENSDARG00000076416
ENSRNOG00000024322,ENSDARG00000076371
ENSRNOG00000049385,ENSDARG00000063407
ENSRNOG00000016707,ENSDARG00000062052
ENSRNOG00000020014,ENSDARG00000073732
ENSRNOG00000017895,ENSDARG00000013750
ENSRNOG00000017895,ENSDARG00000022456
ENSRNOG00000016948,ENSDARG00000089581
ENSRNOG00000009173,ENSDARG00000031763
ENSRNOG00000009173,ENSDARG00000053209
ENSRNOG00000021855,ENSDARG00000078508
ENSRNOG00000007416,ENSDARG00000063663
ENSRNOG00000002775,ENSDARG00000009390
ENSRNOG00000019276,ENSDARG00000104789
ENSRNOG00000048152,ENSDARG00000024694
ENSRNOG00000053258,ENSDARG00000105362
ENSRNOG00000000244,ENSDARG00000040070
ENSRNOG00000051680,ENSDARG00000061020
ENSRNOG00000000264,ENSDARG00000068208
ENSRNOG00000004589,ENSDARG00000053190
ENSRNOG00000009351,ENSDARG00000020820
ENSRNOG00000053054,ENSDARG00000017525
ENSRNOG00000008766,ENSDARG00000079348
ENSRNOG00000008766,ENSDARG00000030376
ENSRNOG00000005872,ENSDARG00000038672
ENSRNOG00000003108,ENSDARG00000027070
ENSRNOG00000053735,ENSDARG00000042630
ENSRNOG00000003384,ENSDARG00000099149
ENSRNOG00000003384,ENSDARG00000059948
ENSRNOG00000026114,ENSDARG00000078805
ENSRNOG00000024039,ENSDARG00000008153
ENSRNOG00000010165,ENSDARG00000043416
ENSRNOG00000010165,ENSDARG00000058160
ENSRNOG00000011460,ENSDARG00000077656
ENSRNOG00000018384,ENSDARG00000116062
ENSRNOG00000018384,ENSDARG00000079068
ENSRNOG00000017654,ENSDARG00000017093
ENSRNOG00000031955,ENSDARG00000034187
ENSRNOG00000031955,ENSDARG00000021811
ENSRNOG00000053915,ENSDARG00000021677
ENSRNOG00000029735,ENSDARG00000098984
ENSRNOG00000001817,ENSDARG00000093658
ENSRNOG00000005720,ENSDARG00000012435
ENSRNOG00000002075,ENSDARG00000054597
ENSRNOG00000042149,ENSDARG00000099903
ENSRNOG00000031263,ENSDARG00000076487
ENSRNOG00000003901,ENSDARG00000037079
ENSRNOG00000009478,ENSDARG00000011837
ENSRNOG00000014193,ENSDARG00000060041
ENSRNOG00000035602,ENSDARG00000083634
ENSRNOG00000016200,ENSDARG00000055899
ENSRNOG00000020232,ENSDARG00000069150
ENSRNOG00000049232,ENSDARG00000004415
ENSRNOG00000057745,ENSDARG00000080450
ENSRNOG00000007012,ENSDARG00000053113
ENSRNOG00000003783,ENSDARG00000007975
ENSRNOG00000003783,ENSDARG00000015551
ENSRNOG00000018980,ENSDARG00000010681
ENSRNOG00000006611,ENSDARG00000077866
ENSRNOG00000013395,ENSDARG00000068382
ENSRNOG00000053895,ENSDARG00000041616
ENSRNOG00000050669,ENSDARG00000040988
ENSRNOG00000006206,ENSDARG00000035949
ENSRNOG00000013991,ENSDARG00000000666
ENSRNOG00000005804,ENSDARG00000021257
ENSRNOG00000012290,ENSDARG00000098588
ENSRNOG00000026504,ENSDARG00000008287
ENSRNOG00000025981,ENSDARG00000114038
ENSRNOG00000052444,ENSDARG00000102729
ENSRNOG00000061678,ENSDARG00000081875
ENSRNOG00000030522,ENSDARG00000052656
ENSRNOG00000030522,ENSDARG00000074732
ENSRNOG00000030522,ENSDARG00000088023
ENSRNOG00000030522,ENSDARG00000090945
ENSRNOG00000003763,ENSDARG00000069013
ENSRNOG00000011047,ENSDARG00000044327
ENSRNOG00000008415,ENSDARG00000078076
ENSRNOG00000027784,ENSDARG00000040815
ENSRNOG00000008332,ENSDARG00000002952
ENSRNOG00000016848,ENSDARG00000104117
ENSRNOG00000047692,ENSDARG00000057738
ENSRNOG00000015701,ENSDARG00000042652
ENSRNOG00000015701,ENSDARG00000063701
ENSRNOG00000019913,ENSDARG00000013031
ENSRNOG00000043328,ENSDARG00000053979
ENSRNOG00000007262,ENSDARG00000103285
ENSRNOG00000007262,ENSDARG00000030508
ENSRNOG00000008929,ENSDARG00000006038
ENSRNOG00000039856,ENSDARG00000063411
ENSRNOG00000060061,ENSDARG00000077861
ENSRNOG00000060061,ENSDARG00000079125
ENSRNOG00000019240,ENSDARG00000104491
ENSRNOG00000019240,ENSDARG00000029952
ENSRNOG00000006052,ENSDARG00000013838
ENSRNOG00000022852,ENSDARG00000053204
ENSRNOG00000017466,ENSDARG00000074131
ENSRNOG00000017466,ENSDARG00000103394
ENSRNOG00000020747,ENSDARG00000018004
ENSRNOG00000019367,ENSDARG00000068833
ENSRNOG00000027024,ENSDARG00000070037
ENSRNOG00000006733,ENSDARG00000032161
ENSRNOG00000004891,ENSDARG00000001210
ENSRNOG00000047577,ENSDARG00000096255
ENSRNOG00000047577,ENSDARG00000096340
ENSRNOG00000047577,ENSDARG00000096259
ENSRNOG00000020006,ENSDARG00000079241
ENSRNOG00000012853,ENSDARG00000046127
ENSRNOG00000008390,ENSDARG00000100363
ENSRNOG00000021207,ENSDARG00000044001
ENSRNOG00000021207,ENSDARG00000092923
ENSRNOG00000009768,ENSDARG00000036222
ENSRNOG00000005540,ENSDARG00000060298
ENSRNOG00000005936,ENSDARG00000003200
ENSRNOG00000011171,ENSDARG00000062305
ENSRNOG00000022664,ENSDARG00000031770
ENSRNOG00000055079,ENSDARG00000069286
ENSRNOG00000003985,ENSDARG00000098186
ENSRNOG00000011096,ENSDARG00000056725
ENSRNOG00000011096,ENSDARG00000006408
ENSRNOG00000046069,ENSDARG00000022303
ENSRNOG00000018903,ENSDARG00000038524
ENSRNOG00000050703,ENSDARG00000095212
ENSRNOG00000050703,ENSDARG00000009402
ENSRNOG00000050703,ENSDARG00000098171
ENSRNOG00000050703,ENSDARG00000096927
ENSRNOG00000017889,ENSDARG00000056121
ENSRNOG00000046834,ENSDARG00000087359
ENSRNOG00000046834,ENSDARG00000093068
ENSRNOG00000046834,ENSDARG00000001818
ENSRNOG00000046834,ENSDARG00000053462
ENSRNOG00000046834,ENSDARG00000012694
ENSRNOG00000046834,ENSDARG00000043719
ENSRNOG00000046834,ENSDARG00000052207
ENSRNOG00000046834,ENSDARG00000093198
ENSRNOG00000000590,ENSDARG00000079571
ENSRNOG00000015318,ENSDARG00000055798
ENSRNOG00000015318,ENSDARG00000070770
ENSRNOG00000015318,ENSDARG00000056732
ENSRNOG00000015318,ENSDARG00000009822
ENSRNOG00000015318,ENSDARG00000094426
ENSRNOG00000015318,ENSDARG00000056729
ENSRNOG00000015318,ENSDARG00000017917
ENSRNOG00000047287,ENSDARG00000012777
ENSRNOG00000047287,ENSDARG00000078473
ENSRNOG00000021589,ENSDARG00000029296
ENSRNOG00000021589,ENSDARG00000089271
ENSRNOG00000018434,ENSDARG00000076484
ENSRNOG00000021173,ENSDARG00000061180
ENSRNOG00000057180,ENSDARG00000043342
ENSRNOG00000059199,ENSDARG00000096255
ENSRNOG00000059199,ENSDARG00000096340
ENSRNOG00000059199,ENSDARG00000096259
ENSRNOG00000019349,ENSDARG00000021107
ENSRNOG00000003981,ENSDARG00000036855
ENSRNOG00000003981,ENSDARG00000076657
ENSRNOG00000003981,ENSDARG00000078256
ENSRNOG00000003981,ENSDARG00000076472
ENSRNOG00000024204,ENSDARG00000070676
ENSRNOG00000024204,ENSDARG00000069012
ENSRNOG00000060932,ENSDARG00000084034
ENSRNOG00000022507,ENSDARG00000115712
ENSRNOG00000022507,ENSDARG00000011661
ENSRNOG00000052758,ENSDARG00000006672
ENSRNOG00000033910,ENSDARG00000044655
ENSRNOG00000033910,ENSDARG00000061173
ENSRNOG00000010552,ENSDARG00000057075
ENSRNOG00000011193,ENSDARG00000088740
ENSRNOG00000005123,ENSDARG00000003308
ENSRNOG00000021824,ENSDARG00000056005
ENSRNOG00000021824,ENSDARG00000020953
ENSRNOG00000021824,ENSDARG00000041394
ENSRNOG00000021824,ENSDARG00000099383
ENSRNOG00000017231,ENSDARG00000010070
ENSRNOG00000030847,ENSDARG00000054164
ENSRNOG00000026969,ENSDARG00000078781
ENSRNOG00000045854,ENSDARG00000025346
ENSRNOG00000000895,ENSDARG00000014430
ENSRNOG00000030979,ENSDARG00000010516
ENSRNOG00000048989,ENSDARG00000017315
ENSRNOG00000055553,ENSDARG00000085301
ENSRNOG00000008365,ENSDARG00000000175
ENSRNOG00000048733,ENSDARG00000020527
ENSRNOG00000022044,ENSDARG00000105631
ENSRNOG00000024578,ENSDARG00000016934
ENSRNOG00000024578,ENSDARG00000010727
ENSRNOG00000056631,ENSDARG00000013310
ENSRNOG00000021222,ENSDARG00000059902
ENSRNOG00000033658,ENSDARG00000101670
ENSRNOG00000020358,ENSDARG00000038005
ENSRNOG00000016231,ENSDARG00000076509
ENSRNOG00000002336,ENSDARG00000013389
ENSRNOG00000015763,ENSDARG00000106491
ENSRNOG00000015763,ENSDARG00000078991
ENSRNOG00000035607,ENSDARG00000083495
ENSRNOG00000031896,ENSDARG00000104953
ENSRNOG00000020636,ENSDARG00000069476
ENSRNOG00000003847,ENSDARG00000079482
ENSRNOG00000006992,ENSDARG00000007320
ENSRNOG00000025069,ENSDARG00000100887
ENSRNOG00000019079,ENSDARG00000039400
ENSRNOG00000009819,ENSDARG00000008247
ENSRNOG00000009819,ENSDARG00000061030
ENSRNOG00000016724,ENSDARG00000002255
ENSRNOG00000016724,ENSDARG00000019917
ENSRNOG00000008055,ENSDARG00000098529
ENSRNOG00000042195,ENSDARG00000087996
ENSRNOG00000018627,ENSDARG00000063519
ENSRNOG00000052506,ENSDARG00000058226
ENSRNOG00000002863,ENSDARG00000062346
ENSRNOG00000002863,ENSDARG00000095614
ENSRNOG00000040105,ENSDARG00000042409
ENSRNOG00000010806,ENSDARG00000036227
ENSRNOG00000008031,ENSDARG00000023886
ENSRNOG00000008031,ENSDARG00000103810
ENSRNOG00000008031,ENSDARG00000026855
ENSRNOG00000019511,ENSDARG00000024465
ENSRNOG00000014525,ENSDARG00000056160
ENSRNOG00000014589,ENSDARG00000041085
ENSRNOG00000011420,ENSDARG00000070412
ENSRNOG00000011420,ENSDARG00000037101
ENSRNOG00000025509,ENSDARG00000103290
ENSRNOG00000012751,ENSDARG00000003866
ENSRNOG00000028872,ENSDARG00000039974
ENSRNOG00000042140,ENSDARG00000006640
ENSRNOG00000042140,ENSDARG00000104243
ENSRNOG00000013328,ENSDARG00000099396
ENSRNOG00000007430,ENSDARG00000039069
ENSRNOG00000021270,ENSDARG00000042344
ENSRNOG00000000491,ENSDARG00000029930
ENSRNOG00000017149,ENSDARG00000070575
ENSRNOG00000017149,ENSDARG00000070952
ENSRNOG00000035553,ENSDARG00000099807
ENSRNOG00000006551,ENSDARG00000077790
ENSRNOG00000024717,ENSDARG00000078211
ENSRNOG00000024717,ENSDARG00000093112
ENSRNOG00000001431,ENSDARG00000029372
ENSRNOG00000033923,ENSDARG00000020054
ENSRNOG00000049257,ENSDARG00000008407
ENSRNOG00000011352,ENSDARG00000070971
ENSRNOG00000011352,ENSDARG00000062909
ENSRNOG00000010784,ENSDARG00000086288
ENSRNOG00000054392,ENSDARG00000110710
ENSRNOG00000054392,ENSDARG00000057707
ENSRNOG00000020344,ENSDARG00000051763
ENSRNOG00000011825,ENSDARG00000075709
ENSRNOG00000054237,ENSDARG00000083089
ENSRNOG00000018162,ENSDARG00000058893
ENSRNOG00000046044,ENSDARG00000030563
ENSRNOG00000035657,ENSDARG00000080742
ENSRNOG00000035657,ENSDARG00000104155
ENSRNOG00000018110,ENSDARG00000110291
ENSRNOG00000018110,ENSDARG00000055075
ENSRNOG00000018110,ENSDARG00000014651
ENSRNOG00000004753,ENSDARG00000013669
ENSRNOG00000004753,ENSDARG00000069101
ENSRNOG00000013442,ENSDARG00000089461
ENSRNOG00000013442,ENSDARG00000089781
ENSRNOG00000004312,ENSDARG00000014361
ENSRNOG00000057649,ENSDARG00000015628
ENSRNOG00000057444,ENSDARG00000117203
ENSRNOG00000031129,ENSDARG00000018698
ENSRNOG00000022094,ENSDARG00000076914
ENSRNOG00000042211,ENSDARG00000090145
ENSRNOG00000042211,ENSDARG00000087916
ENSRNOG00000004744,ENSDARG00000040280
ENSRNOG00000004744,ENSDARG00000032859
ENSRNOG00000056041,ENSDARG00000058159
ENSRNOG00000026979,ENSDARG00000057227
ENSRNOG00000008305,ENSDARG00000044642
ENSRNOG00000028699,ENSDARG00000067593
ENSRNOG00000060315,ENSDARG00000082739
ENSRNOG00000012892,ENSDARG00000057169
ENSRNOG00000012892,ENSDARG00000062661
ENSRNOG00000022196,ENSDARG00000020057
ENSRNOG00000019293,ENSDARG00000058349
ENSRNOG00000056209,ENSDARG00000056832
ENSRNOG00000060120,ENSDARG00000014395
ENSRNOG00000060120,ENSDARG00000041951
ENSRNOG00000017581,ENSDARG00000092445
ENSRNOG00000013598,ENSDARG00000030759
ENSRNOG00000003029,ENSDARG00000076290
ENSRNOG00000011268,ENSDARG00000105083
ENSRNOG00000014526,ENSDARG00000078546
ENSRNOG00000054017,ENSDARG00000111619
ENSRNOG00000011904,ENSDARG00000027418
ENSRNOG00000012176,ENSDARG00000087762
ENSRNOG00000001662,ENSDARG00000023814
ENSRNOG00000001662,ENSDARG00000063570
ENSRNOG00000012255,ENSDARG00000032802
ENSRNOG00000052347,ENSDARG00000100536
ENSRNOG00000005911,ENSDARG00000070780
ENSRNOG00000014490,ENSDARG00000052696
ENSRNOG00000011165,ENSDARG00000101848
ENSRNOG00000007849,ENSDARG00000035434
ENSRNOG00000006302,ENSDARG00000013095
ENSRNOG00000059857,ENSDARG00000004218
ENSRNOG00000059857,ENSDARG00000030547
ENSRNOG00000000320,ENSDARG00000043898
ENSRNOG00000008873,ENSDARG00000062749
ENSRNOG00000018576,ENSDARG00000032623
ENSRNOG00000055226,ENSDARG00000069484
ENSRNOG00000055226,ENSDARG00000075110
ENSRNOG00000014453,ENSDARG00000016470
ENSRNOG00000014453,ENSDARG00000026406
ENSRNOG00000021555,ENSDARG00000035333
ENSRNOG00000019249,ENSDARG00000105296
ENSRNOG00000009696,ENSDARG00000057513
ENSRNOG00000046949,ENSDARG00000060095
ENSRNOG00000020479,ENSDARG00000060841
ENSRNOG00000015573,ENSDARG00000100002
ENSRNOG00000012804,ENSDARG00000095627
ENSRNOG00000005577,ENSDARG00000033140
ENSRNOG00000005577,ENSDARG00000089529
ENSRNOG00000015873,ENSDARG00000035459
ENSRNOG00000012457,ENSDARG00000038075
ENSRNOG00000043215,ENSDARG00000103413
ENSRNOG00000022748,ENSDARG00000014506
ENSRNOG00000018454,ENSDARG00000040295
ENSRNOG00000018454,ENSDARG00000102004
ENSRNOG00000010117,ENSDARG00000076815
ENSRNOG00000003296,ENSDARG00000044807
ENSRNOG00000012601,ENSDARG00000104871
ENSRNOG00000012390,ENSDARG00000078828
ENSRNOG00000051969,ENSDARG00000083842
ENSRNOG00000051969,ENSDARG00000084449
ENSRNOG00000022309,ENSDARG00000069473
ENSRNOG00000005159,ENSDARG00000105121
ENSRNOG00000010005,ENSDARG00000073923
ENSRNOG00000021203,ENSDARG00000004270
ENSRNOG00000047497,ENSDARG00000081636
ENSRNOG00000053673,ENSDARG00000059816
ENSRNOG00000017496,ENSDARG00000070822
ENSRNOG00000015982,ENSDARG00000014796
ENSRNOG00000025592,ENSDARG00000074554
ENSRNOG00000003709,ENSDARG00000009160
ENSRNOG00000011150,ENSDARG00000108788
ENSRNOG00000010248,ENSDARG00000034168
ENSRNOG00000056955,ENSDARG00000074761
ENSRNOG00000022615,ENSDARG00000087793
ENSRNOG00000004208,ENSDARG00000029668
ENSRNOG00000028592,ENSDARG00000059259
ENSRNOG00000031325,ENSDARG00000010155
ENSRNOG00000031325,ENSDARG00000062991
ENSRNOG00000011971,ENSDARG00000102094
ENSRNOG00000055933,ENSDARG00000079834
ENSRNOG00000055933,ENSDARG00000101878
ENSRNOG00000012788,ENSDARG00000103027
ENSRNOG00000018840,ENSDARG00000054201
ENSRNOG00000014634,ENSDARG00000042900
ENSRNOG00000014634,ENSDARG00000053467
ENSRNOG00000021164,ENSDARG00000004906
ENSRNOG00000044200,ENSDARG00000080370
ENSRNOG00000026392,ENSDARG00000103903
ENSRNOG00000026392,ENSDARG00000055843
ENSRNOG00000009530,ENSDARG00000030177
ENSRNOG00000020107,ENSDARG00000070122
ENSRNOG00000024566,ENSDARG00000099448
ENSRNOG00000018725,ENSDARG00000054208
ENSRNOG00000056024,ENSDARG00000013397
ENSRNOG00000013229,ENSDARG00000104487
ENSRNOG00000008022,ENSDARG00000021239
ENSRNOG00000012756,ENSDARG00000102048
ENSRNOG00000007939,ENSDARG00000027930
ENSRNOG00000002956,ENSDARG00000001776
ENSRNOG00000002956,ENSDARG00000074867
ENSRNOG00000004534,ENSDARG00000059131
ENSRNOG00000000502,ENSDARG00000044524
ENSRNOG00000000502,ENSDARG00000012247
ENSRNOG00000012736,ENSDARG00000069109
ENSRNOG00000013532,ENSDARG00000057571
ENSRNOG00000003251,ENSDARG00000102061
ENSRNOG00000035639,ENSDARG00000083423
ENSRNOG00000035639,ENSDARG00000081704
ENSRNOG00000033026,ENSDARG00000078997
ENSRNOG00000019440,ENSDARG00000086091
ENSRNOG00000004661,ENSDARG00000076532
ENSRNOG00000031965,ENSDARG00000006900
ENSRNOG00000015461,ENSDARG00000029353
ENSRNOG00000004161,ENSDARG00000063213
ENSRNOG00000058539,ENSDARG00000051923
ENSRNOG00000050445,ENSDARG00000055108
ENSRNOG00000028652,ENSDARG00000100261
ENSRNOG00000015488,ENSDARG00000028159
ENSRNOG00000015488,ENSDARG00000059483
ENSRNOG00000007591,ENSDARG00000075975
ENSRNOG00000002001,ENSDARG00000000086
ENSRNOG00000043077,ENSDARG00000041572
ENSRNOG00000021881,ENSDARG00000102571
ENSRNOG00000016203,ENSDARG00000079740
ENSRNOG00000016203,ENSDARG00000031372
ENSRNOG00000023035,ENSDARG00000071040
ENSRNOG00000055223,ENSDARG00000080424
ENSRNOG00000020503,ENSDARG00000053802
ENSRNOG00000020503,ENSDARG00000026904
ENSRNOG00000020503,ENSDARG00000086654
ENSRNOG00000020503,ENSDARG00000095040
ENSRNOG00000020503,ENSDARG00000023157
ENSRNOG00000020503,ENSDARG00000030254
ENSRNOG00000020503,ENSDARG00000053845
ENSRNOG00000020503,ENSDARG00000115070
ENSRNOG00000020503,ENSDARG00000068232
ENSRNOG00000020503,ENSDARG00000088911
ENSRNOG00000020503,ENSDARG00000035718
ENSRNOG00000020503,ENSDARG00000088625
ENSRNOG00000020503,ENSDARG00000019294
ENSRNOG00000020503,ENSDARG00000087476
ENSRNOG00000020503,ENSDARG00000100476
ENSRNOG00000020503,ENSDARG00000090969
ENSRNOG00000011066,ENSDARG00000076066
ENSRNOG00000004346,ENSDARG00000052139
ENSRNOG00000026212,ENSDARG00000079811
ENSRNOG00000016545,ENSDARG00000031886
ENSRNOG00000047300,ENSDARG00000043664
ENSRNOG00000010495,ENSDARG00000044812
ENSRNOG00000014323,ENSDARG00000063191
ENSRNOG00000008425,ENSDARG00000078011
ENSRNOG00000008425,ENSDARG00000058771
ENSRNOG00000059897,ENSDARG00000075854
ENSRNOG00000059897,ENSDARG00000003925
ENSRNOG00000059897,ENSDARG00000070362
