Gene stable ID,Mouse gene stable ID
ENSDARG00000105044,ENSMUSG00000070424
ENSDARG00000105044,ENSMUSG00000092517
ENSDARG00000105044,ENSMUSG00000030996
ENSDARG00000027112,ENSMUSG00000029710
ENSDARG00000041417,ENSMUSG00000019087
ENSDARG00000062209,ENSMUSG00000027374
ENSDARG00000001881,ENSMUSG00000003352
ENSDARG00000021572,ENSMUSG00000032344
ENSDARG00000059308,ENSMUSG00000030245
ENSDARG00000101996,ENSMUSG00000024560
ENSDARG00000077011,ENSMUSG00000039512
ENSDARG00000029695,ENSMUSG00000043445
ENSDARG00000015890,ENSMUSG00000055435
ENSDARG00000035028,ENSMUSG00000027134
ENSDARG00000003167,ENSMUSG00000024142
ENSDARG00000038900,ENSMUSG00000062908
ENSDARG00000062063,ENSMUSG00000035476
ENSDARG00000021982,ENSMUSG00000054520
ENSDARG00000063419,ENSMUSG00000027655
ENSDARG00000028731,ENSMUSG00000062939
ENSDARG00000105344,ENSMUSG00000048827
ENSDARG00000105344,ENSMUSG00000034416
ENSDARG00000105344,ENSMUSG00000052496
ENSDARG00000105344,ENSMUSG00000014503
ENSDARG00000015563,ENSMUSG00000027412
ENSDARG00000042033,ENSMUSG00000040113
ENSDARG00000099104,ENSMUSG00000098274
ENSDARG00000004954,ENSMUSG00000034708
ENSDARG00000078731,ENSMUSG00000049680
ENSDARG00000073891,ENSMUSG00000021943
ENSDARG00000078822,ENSMUSG00000056531
ENSDARG00000101521,ENSMUSG00000005575
ENSDARG00000098903,ENSMUSG00000000134
ENSDARG00000077948,ENSMUSG00000034235
ENSDARG00000061417,ENSMUSG00000028954
ENSDARG00000073744,ENSMUSG00000032594
ENSDARG00000004246,ENSMUSG00000031558
ENSDARG00000061091,ENSMUSG00000033434
ENSDARG00000074016,ENSMUSG00000028036
ENSDARG00000015252,ENSMUSG00000028538
ENSDARG00000020278,ENSMUSG00000054753
ENSDARG00000020278,ENSMUSG00000041052
ENSDARG00000017960,ENSMUSG00000025036
ENSDARG00000037363,ENSMUSG00000031024
ENSDARG00000013777,ENSMUSG00000040734
ENSDARG00000105669,ENSMUSG00000028423
ENSDARG00000036063,ENSMUSG00000036398
ENSDARG00000088844,ENSMUSG00000058886
ENSDARG00000087666,ENSMUSG00000024911
ENSDARG00000041621,ENSMUSG00000031755
ENSDARG00000027916,ENSMUSG00000033373
ENSDARG00000098970,ENSMUSG00000093769
ENSDARG00000008803,ENSMUSG00000069662
ENSDARG00000069383,ENSMUSG00000030897
ENSDARG00000105484,ENSMUSG00000069310
ENSDARG00000105484,ENSMUSG00000081058
ENSDARG00000024109,ENSMUSG00000024764
ENSDARG00000075376,ENSMUSG00000042216
ENSDARG00000003403,ENSMUSG00000016150
ENSDARG00000062168,ENSMUSG00000029569
ENSDARG00000020289,ENSMUSG00000041064
ENSDARG00000092202,ENSMUSG00000068329
ENSDARG00000094792,ENSMUSG00000023277
ENSDARG00000023878,ENSMUSG00000063410
ENSDARG00000003035,ENSMUSG00000024359
ENSDARG00000056717,ENSMUSG00000038838
ENSDARG00000026839,ENSMUSG00000030291
ENSDARG00000061786,ENSMUSG00000031605
ENSDARG00000098904,ENSMUSG00000005907
ENSDARG00000075883,ENSMUSG00000066979
ENSDARG00000094330,ENSMUSG00000033200
ENSDARG00000094330,ENSMUSG00000034039
ENSDARG00000094330,ENSMUSG00000024171
ENSDARG00000094330,ENSMUSG00000033825
ENSDARG00000094330,ENSMUSG00000024173
ENSDARG00000027595,ENSMUSG00000075700
ENSDARG00000020953,ENSMUSG00000005483
ENSDARG00000020953,ENSMUSG00000047108
ENSDARG00000020953,ENSMUSG00000081984
ENSDARG00000020953,ENSMUSG00000048206
ENSDARG00000020953,ENSMUSG00000090202
ENSDARG00000053446,ENSMUSG00000022205
ENSDARG00000077596,ENSMUSG00000036062
ENSDARG00000075468,ENSMUSG00000042116
ENSDARG00000103220,ENSMUSG00000032806
ENSDARG00000069852,ENSMUSG00000030725
ENSDARG00000093364,ENSMUSG00000034354
ENSDARG00000074031,ENSMUSG00000025962
ENSDARG00000039563,ENSMUSG00000000693
ENSDARG00000088383,ENSMUSG00000000088
ENSDARG00000012874,ENSMUSG00000027287
ENSDARG00000104267,ENSMUSG00000027750
ENSDARG00000009689,ENSMUSG00000034574
ENSDARG00000099733,ENSMUSG00000041777
ENSDARG00000054973,ENSMUSG00000020640
ENSDARG00000074761,ENSMUSG00000041609
ENSDARG00000070427,ENSMUSG00000042312
ENSDARG00000032623,ENSMUSG00000059713
ENSDARG00000058352,ENSMUSG00000025287
ENSDARG00000058352,ENSMUSG00000047565
ENSDARG00000098365,ENSMUSG00000022759
ENSDARG00000018891,ENSMUSG00000052926
ENSDARG00000003380,ENSMUSG00000025464
ENSDARG00000025507,ENSMUSG00000025737
ENSDARG00000075866,ENSMUSG00000047636
ENSDARG00000027353,ENSMUSG00000021945
ENSDARG00000094627,ENSMUSG00000096255
ENSDARG00000094627,ENSMUSG00000095677
ENSDARG00000094627,ENSMUSG00000000579
ENSDARG00000094627,ENSMUSG00000092074
ENSDARG00000079062,ENSMUSG00000079003
ENSDARG00000044093,ENSMUSG00000089989
ENSDARG00000044093,ENSMUSG00000074129
ENSDARG00000093931,ENSMUSG00000020846
ENSDARG00000040445,ENSMUSG00000034422
ENSDARG00000035695,ENSMUSG00000034161
ENSDARG00000013670,ENSMUSG00000032115
ENSDARG00000002487,ENSMUSG00000024999
ENSDARG00000021209,ENSMUSG00000034327
ENSDARG00000059485,ENSMUSG00000021728
ENSDARG00000058543,ENSMUSG00000015647
ENSDARG00000076257,ENSMUSG00000034219
ENSDARG00000045414,ENSMUSG00000021364
ENSDARG00000056395,ENSMUSG00000045518
ENSDARG00000101660,ENSMUSG00000020672
ENSDARG00000074906,ENSMUSG00000050600
ENSDARG00000054448,ENSMUSG00000020821
ENSDARG00000104953,ENSMUSG00000032116
ENSDARG00000071551,ENSMUSG00000022471
ENSDARG00000039958,ENSMUSG00000028907
ENSDARG00000087191,ENSMUSG00000039099
ENSDARG00000056871,ENSMUSG00000019518
ENSDARG00000078789,ENSMUSG00000031617
ENSDARG00000059682,ENSMUSG00000027074
ENSDARG00000009978,ENSMUSG00000074457
ENSDARG00000076017,ENSMUSG00000055900
ENSDARG00000056600,ENSMUSG00000024899
ENSDARG00000063372,ENSMUSG00000064310
ENSDARG00000015970,ENSMUSG00000032253
ENSDARG00000020231,ENSMUSG00000029166
ENSDARG00000053840,ENSMUSG00000062762
ENSDARG00000061062,ENSMUSG00000043015
ENSDARG00000004055,ENSMUSG00000019951
ENSDARG00000015978,ENSMUSG00000061518
ENSDARG00000015978,ENSMUSG00000079941
ENSDARG00000042341,ENSMUSG00000046675
ENSDARG00000002506,ENSMUSG00000036934
ENSDARG00000090526,ENSMUSG00000035818
ENSDARG00000031681,ENSMUSG00000033379
ENSDARG00000005560,ENSMUSG00000018965
ENSDARG00000078315,ENSMUSG00000032840
ENSDARG00000061579,ENSMUSG00000017774
ENSDARG00000058243,ENSMUSG00000027525
ENSDARG00000022525,ENSMUSG00000050164
ENSDARG00000045900,ENSMUSG00000029165
ENSDARG00000040309,ENSMUSG00000021411
ENSDARG00000000588,ENSMUSG00000000531
ENSDARG00000037057,ENSMUSG00000003809
ENSDARG00000058560,ENSMUSG00000042165
ENSDARG00000058560,ENSMUSG00000039041
ENSDARG00000055653,ENSMUSG00000039183
ENSDARG00000029660,ENSMUSG00000055041
ENSDARG00000099833,ENSMUSG00000001786
ENSDARG00000010630,ENSMUSG00000000690
ENSDARG00000059323,ENSMUSG00000030062
ENSDARG00000071678,ENSMUSG00000034958
ENSDARG00000060875,ENSMUSG00000059173
ENSDARG00000096613,ENSMUSG00000052609
ENSDARG00000012625,ENSMUSG00000028944
ENSDARG00000030872,ENSMUSG00000027485
ENSDARG00000030872,ENSMUSG00000027482
ENSDARG00000030872,ENSMUSG00000042459
ENSDARG00000030872,ENSMUSG00000027483
ENSDARG00000030872,ENSMUSG00000027484
ENSDARG00000076414,ENSMUSG00000028943
ENSDARG00000079992,ENSMUSG00000034252
ENSDARG00000032614,ENSMUSG00000069769
ENSDARG00000070981,ENSMUSG00000028053
ENSDARG00000045788,ENSMUSG00000020123
ENSDARG00000060805,ENSMUSG00000019261
ENSDARG00000076239,ENSMUSG00000027327
ENSDARG00000099084,ENSMUSG00000039849
ENSDARG00000019842,ENSMUSG00000035632
ENSDARG00000053526,ENSMUSG00000046697
ENSDARG00000075249,ENSMUSG00000034685
ENSDARG00000068156,ENSMUSG00000042198
ENSDARG00000063075,ENSMUSG00000055485
ENSDARG00000091726,ENSMUSG00000020473
ENSDARG00000070668,ENSMUSG00000023274
ENSDARG00000088013,ENSMUSG00000026170
ENSDARG00000055554,ENSMUSG00000022997
ENSDARG00000019746,ENSMUSG00000025158
ENSDARG00000075990,ENSMUSG00000029033
ENSDARG00000088505,ENSMUSG00000070476
ENSDARG00000088505,ENSMUSG00000021414
ENSDARG00000029952,ENSMUSG00000027889
ENSDARG00000075735,ENSMUSG00000046668
ENSDARG00000090035,ENSMUSG00000043811
ENSDARG00000006666,ENSMUSG00000032077
ENSDARG00000094730,ENSMUSG00000026644
ENSDARG00000071501,ENSMUSG00000045216
ENSDARG00000069147,ENSMUSG00000028102
ENSDARG00000059177,ENSMUSG00000040158
ENSDARG00000017794,ENSMUSG00000028236
ENSDARG00000012840,ENSMUSG00000032059
ENSDARG00000096749,ENSMUSG00000078572
ENSDARG00000076512,ENSMUSG00000108367
ENSDARG00000090785,ENSMUSG00000022021
ENSDARG00000030449,ENSMUSG00000004885
ENSDARG00000003854,ENSMUSG00000018796
ENSDARG00000017320,ENSMUSG00000038235
ENSDARG00000002369,ENSMUSG00000019505
ENSDARG00000055751,ENSMUSG00000003545
ENSDARG00000059263,ENSMUSG00000001823
ENSDARG00000040571,ENSMUSG00000059890
ENSDARG00000057042,ENSMUSG00000028563
ENSDARG00000104342,ENSMUSG00000032384
ENSDARG00000074660,ENSMUSG00000038195
ENSDARG00000074742,ENSMUSG00000056698
ENSDARG00000062655,ENSMUSG00000041774
ENSDARG00000104071,ENSMUSG00000062797
ENSDARG00000010610,ENSMUSG00000050132
ENSDARG00000057089,ENSMUSG00000031171
ENSDARG00000086505,ENSMUSG00000031833
ENSDARG00000008433,ENSMUSG00000018845
ENSDARG00000062972,ENSMUSG00000039959
ENSDARG00000103056,ENSMUSG00000027009
ENSDARG00000100889,ENSMUSG00000038296
ENSDARG00000018162,ENSMUSG00000038816
ENSDARG00000062382,ENSMUSG00000001018
ENSDARG00000077178,ENSMUSG00000036817
ENSDARG00000039828,ENSMUSG00000055933
ENSDARG00000100375,ENSMUSG00000013701
ENSDARG00000013250,ENSMUSG00000022241
ENSDARG00000056874,ENSMUSG00000026085
ENSDARG00000056874,ENSMUSG00000061584
ENSDARG00000075123,ENSMUSG00000042726
ENSDARG00000056133,ENSMUSG00000005672
ENSDARG00000039439,ENSMUSG00000022971
ENSDARG00000039439,ENSMUSG00000020009
ENSDARG00000039439,ENSMUSG00000037157
ENSDARG00000077314,ENSMUSG00000049285
ENSDARG00000055383,ENSMUSG00000022507
ENSDARG00000062335,ENSMUSG00000002804
ENSDARG00000090797,ENSMUSG00000041930
ENSDARG00000028000,ENSMUSG00000021196
ENSDARG00000052242,ENSMUSG00000031189
ENSDARG00000102221,ENSMUSG00000028497
ENSDARG00000071458,ENSMUSG00000033722
ENSDARG00000093199,ENSMUSG00000030359
ENSDARG00000093199,ENSMUSG00000059908
ENSDARG00000093199,ENSMUSG00000108022
ENSDARG00000093199,ENSMUSG00000030131
ENSDARG00000093199,ENSMUSG00000047228
ENSDARG00000104691,ENSMUSG00000040592
ENSDARG00000054202,ENSMUSG00000037780
ENSDARG00000054202,ENSMUSG00000024863
ENSDARG00000058924,ENSMUSG00000004842
ENSDARG00000061314,ENSMUSG00000047084
ENSDARG00000042983,ENSMUSG00000003665
ENSDARG00000029841,ENSMUSG00000059406
ENSDARG00000053828,ENSMUSG00000012126
ENSDARG00000037260,ENSMUSG00000036822
ENSDARG00000037260,ENSMUSG00000028314
ENSDARG00000076997,ENSMUSG00000020546
ENSDARG00000005397,ENSMUSG00000036989
ENSDARG00000062139,ENSMUSG00000031668
ENSDARG00000060374,ENSMUSG00000026885
ENSDARG00000061215,ENSMUSG00000039599
ENSDARG00000037433,ENSMUSG00000000838
ENSDARG00000020730,ENSMUSG00000005899
ENSDARG00000058563,ENSMUSG00000027300
ENSDARG00000030078,ENSMUSG00000020214
ENSDARG00000030078,ENSMUSG00000020213
ENSDARG00000030078,ENSMUSG00000112611
ENSDARG00000030078,ENSMUSG00000025774
ENSDARG00000025187,ENSMUSG00000021099
ENSDARG00000060637,ENSMUSG00000032452
ENSDARG00000098627,ENSMUSG00000062203
ENSDARG00000097702,ENSMUSG00000038421
ENSDARG00000074322,ENSMUSG00000044265
ENSDARG00000063635,ENSMUSG00000024109
ENSDARG00000068265,ENSMUSG00000078713
ENSDARG00000001788,ENSMUSG00000022956
ENSDARG00000068264,ENSMUSG00000035637
ENSDARG00000051986,ENSMUSG00000059734
ENSDARG00000088357,ENSMUSG00000026003
ENSDARG00000040683,ENSMUSG00000024313
ENSDARG00000100089,ENSMUSG00000057897
ENSDARG00000095788,ENSMUSG00000004654
ENSDARG00000014161,ENSMUSG00000022545
ENSDARG00000045087,ENSMUSG00000048895
ENSDARG00000105276,ENSMUSG00000059923
ENSDARG00000052512,ENSMUSG00000060771
ENSDARG00000069469,ENSMUSG00000026058
ENSDARG00000005590,ENSMUSG00000029267
ENSDARG00000067950,ENSMUSG00000038866
ENSDARG00000058454,ENSMUSG00000009013
ENSDARG00000058454,ENSMUSG00000064063
ENSDARG00000078694,ENSMUSG00000044340
ENSDARG00000074756,ENSMUSG00000026492
ENSDARG00000058064,ENSMUSG00000047797
ENSDARG00000000229,ENSMUSG00000090115
ENSDARG00000074242,ENSMUSG00000036371
ENSDARG00000059227,ENSMUSG00000054422
ENSDARG00000061143,ENSMUSG00000046985
ENSDARG00000033361,ENSMUSG00000025533
ENSDARG00000109648,ENSMUSG00000044265
ENSDARG00000041435,ENSMUSG00000090137
ENSDARG00000041435,ENSMUSG00000068240
ENSDARG00000102407,ENSMUSG00000022604
ENSDARG00000087107,ENSMUSG00000036962
ENSDARG00000001939,ENSMUSG00000071649
ENSDARG00000092305,ENSMUSG00000001100
ENSDARG00000023160,ENSMUSG00000074088
ENSDARG00000069373,ENSMUSG00000025532
ENSDARG00000017115,ENSMUSG00000001098
ENSDARG00000076074,ENSMUSG00000074247
ENSDARG00000060884,ENSMUSG00000026237
ENSDARG00000010477,ENSMUSG00000027071
ENSDARG00000012306,ENSMUSG00000027220
ENSDARG00000044976,ENSMUSG00000020911
ENSDARG00000038743,ENSMUSG00000032458
ENSDARG00000076376,ENSMUSG00000013495
ENSDARG00000091271,ENSMUSG00000036672
ENSDARG00000090993,ENSMUSG00000029110
ENSDARG00000060542,ENSMUSG00000050199
ENSDARG00000079552,ENSMUSG00000061143
ENSDARG00000056210,ENSMUSG00000059970
ENSDARG00000100835,ENSMUSG00000051079
ENSDARG00000059340,ENSMUSG00000047495
ENSDARG00000105328,ENSMUSG00000036211
ENSDARG00000013926,ENSMUSG00000037762
ENSDARG00000059906,ENSMUSG00000017009
ENSDARG00000096367,ENSMUSG00000075415
ENSDARG00000042496,ENSMUSG00000038507
ENSDARG00000012002,ENSMUSG00000036534
ENSDARG00000091266,ENSMUSG00000032377
ENSDARG00000091266,ENSMUSG00000095654
ENSDARG00000091266,ENSMUSG00000019461
ENSDARG00000071070,ENSMUSG00000048776
ENSDARG00000055123,ENSMUSG00000037624
ENSDARG00000038095,ENSMUSG00000038037
ENSDARG00000062868,ENSMUSG00000036499
ENSDARG00000001940,ENSMUSG00000026740
ENSDARG00000033949,ENSMUSG00000034532
ENSDARG00000074564,ENSMUSG00000058966
ENSDARG00000102406,ENSMUSG00000026131
ENSDARG00000016307,ENSMUSG00000030612
ENSDARG00000029219,ENSMUSG00000031390
ENSDARG00000036784,ENSMUSG00000056941
ENSDARG00000029668,ENSMUSG00000024074
ENSDARG00000103732,ENSMUSG00000031425
ENSDARG00000063634,ENSMUSG00000035273
ENSDARG00000063553,ENSMUSG00000049878
ENSDARG00000030591,ENSMUSG00000028617
ENSDARG00000015676,ENSMUSG00000027787
ENSDARG00000028159,ENSMUSG00000055320
ENSDARG00000076791,ENSMUSG00000041297
ENSDARG00000095538,ENSMUSG00000005204
ENSDARG00000075405,ENSMUSG00000022550
ENSDARG00000056833,ENSMUSG00000042078
ENSDARG00000035127,ENSMUSG00000015846
ENSDARG00000018721,ENSMUSG00000040998
ENSDARG00000036329,ENSMUSG00000016427
ENSDARG00000078149,ENSMUSG00000020734
ENSDARG00000078326,ENSMUSG00000037148
ENSDARG00000077550,ENSMUSG00000091387
ENSDARG00000041155,ENSMUSG00000031422
ENSDARG00000041155,ENSMUSG00000062270
ENSDARG00000000631,ENSMUSG00000026384
ENSDARG00000069250,ENSMUSG00000034485
ENSDARG00000005468,ENSMUSG00000044030
ENSDARG00000062943,ENSMUSG00000001983
ENSDARG00000044781,ENSMUSG00000040605
ENSDARG00000044755,ENSMUSG00000091387
ENSDARG00000017720,ENSMUSG00000046589
ENSDARG00000016934,ENSMUSG00000034714
ENSDARG00000078014,ENSMUSG00000016664
ENSDARG00000089213,ENSMUSG00000028041
ENSDARG00000057029,ENSMUSG00000034997
ENSDARG00000005536,ENSMUSG00000041712
ENSDARG00000022795,ENSMUSG00000030245
ENSDARG00000043710,ENSMUSG00000030770
ENSDARG00000029124,ENSMUSG00000033453
ENSDARG00000063446,ENSMUSG00000049287
ENSDARG00000062148,ENSMUSG00000052917
ENSDARG00000090912,ENSMUSG00000021242
ENSDARG00000093289,ENSMUSG00000037686
ENSDARG00000045785,ENSMUSG00000046567
ENSDARG00000056793,ENSMUSG00000063568
ENSDARG00000019222,ENSMUSG00000019710
ENSDARG00000010571,ENSMUSG00000029687
ENSDARG00000007709,ENSMUSG00000031994
ENSDARG00000061021,ENSMUSG00000051000
ENSDARG00000013056,ENSMUSG00000057963
ENSDARG00000004497,ENSMUSG00000001763
ENSDARG00000056407,ENSMUSG00000041515
ENSDARG00000091678,ENSMUSG00000028016
ENSDARG00000060853,ENSMUSG00000027002
ENSDARG00000077776,ENSMUSG00000024387
ENSDARG00000006603,ENSMUSG00000026421
ENSDARG00000045955,ENSMUSG00000005268
ENSDARG00000045790,ENSMUSG00000053684
ENSDARG00000002021,ENSMUSG00000033059
ENSDARG00000070536,ENSMUSG00000053007
ENSDARG00000079241,ENSMUSG00000073434
ENSDARG00000023903,ENSMUSG00000027104
ENSDARG00000007081,ENSMUSG00000004934
ENSDARG00000104228,ENSMUSG00000025903
ENSDARG00000069192,ENSMUSG00000033156
ENSDARG00000069192,ENSMUSG00000027447
ENSDARG00000045092,ENSMUSG00000018669
ENSDARG00000037738,ENSMUSG00000035509
ENSDARG00000018788,ENSMUSG00000025789
ENSDARG00000102338,ENSMUSG00000074925
ENSDARG00000075963,ENSMUSG00000026471
ENSDARG00000009950,ENSMUSG00000015092
ENSDARG00000063357,ENSMUSG00000041907
ENSDARG00000069755,ENSMUSG00000045934
ENSDARG00000077275,ENSMUSG00000025776
ENSDARG00000102566,ENSMUSG00000039157
ENSDARG00000062594,ENSMUSG00000030652
ENSDARG00000040278,ENSMUSG00000022357
ENSDARG00000093997,ENSMUSG00000034659
ENSDARG00000042072,ENSMUSG00000023965
ENSDARG00000014041,ENSMUSG00000029920
ENSDARG00000102533,ENSMUSG00000028849
ENSDARG00000096995,ENSMUSG00000050503
ENSDARG00000025335,ENSMUSG00000042567
ENSDARG00000074894,ENSMUSG00000046312
ENSDARG00000052039,ENSMUSG00000033538
ENSDARG00000025212,ENSMUSG00000029034
ENSDARG00000010572,ENSMUSG00000026819
ENSDARG00000021494,ENSMUSG00000017950
ENSDARG00000097606,ENSMUSG00000043085
ENSDARG00000093065,ENSMUSG00000041765
ENSDARG00000016745,ENSMUSG00000029175
ENSDARG00000023768,ENSMUSG00000059149
ENSDARG00000069450,ENSMUSG00000057123
ENSDARG00000077513,ENSMUSG00000049999
ENSDARG00000042529,ENSMUSG00000009108
ENSDARG00000087381,ENSMUSG00000006642
ENSDARG00000070045,ENSMUSG00000024268
ENSDARG00000045442,ENSMUSG00000011463
ENSDARG00000045842,ENSMUSG00000007589
ENSDARG00000103554,ENSMUSG00000026923
ENSDARG00000068557,ENSMUSG00000039106
ENSDARG00000068557,ENSMUSG00000050534
ENSDARG00000013058,ENSMUSG00000020412
ENSDARG00000054423,ENSMUSG00000031904
ENSDARG00000029472,ENSMUSG00000068036
ENSDARG00000030116,ENSMUSG00000021133
ENSDARG00000075898,ENSMUSG00000021007
ENSDARG00000075919,ENSMUSG00000039578
ENSDARG00000077177,ENSMUSG00000033352
ENSDARG00000079271,ENSMUSG00000025150
ENSDARG00000079271,ENSMUSG00000039450
ENSDARG00000045524,ENSMUSG00000002900
ENSDARG00000079933,ENSMUSG00000029650
ENSDARG00000030765,ENSMUSG00000027984
ENSDARG00000078433,ENSMUSG00000005233
ENSDARG00000030278,ENSMUSG00000032279
ENSDARG00000027016,ENSMUSG00000025224
ENSDARG00000095651,ENSMUSG00000067438
ENSDARG00000043279,ENSMUSG00000045091
ENSDARG00000104889,ENSMUSG00000001440
ENSDARG00000017299,ENSMUSG00000027530
ENSDARG00000017299,ENSMUSG00000027533
ENSDARG00000017299,ENSMUSG00000027528
ENSDARG00000017299,ENSMUSG00000103124
ENSDARG00000017299,ENSMUSG00000052468
ENSDARG00000058598,ENSMUSG00000025902
ENSDARG00000009281,ENSMUSG00000026825
ENSDARG00000094327,ENSMUSG00000028188
ENSDARG00000007247,ENSMUSG00000025485
ENSDARG00000055648,ENSMUSG00000020841
ENSDARG00000100919,ENSMUSG00000030781
ENSDARG00000010710,ENSMUSG00000054256
ENSDARG00000004692,ENSMUSG00000026107
ENSDARG00000104372,ENSMUSG00000029064
ENSDARG00000046087,ENSMUSG00000024335
ENSDARG00000071823,ENSMUSG00000052551
ENSDARG00000042821,ENSMUSG00000042410
ENSDARG00000030789,ENSMUSG00000001674
ENSDARG00000006279,ENSMUSG00000028278
ENSDARG00000006279,ENSMUSG00000028646
ENSDARG00000053956,ENSMUSG00000067889
ENSDARG00000055092,ENSMUSG00000005514
ENSDARG00000052438,ENSMUSG00000020152
ENSDARG00000055158,ENSMUSG00000010175
ENSDARG00000056381,ENSMUSG00000031631
ENSDARG00000079122,ENSMUSG00000050043
ENSDARG00000035131,ENSMUSG00000014867
ENSDARG00000058553,ENSMUSG00000033735
ENSDARG00000008153,ENSMUSG00000021703
ENSDARG00000070966,ENSMUSG00000066090
ENSDARG00000042566,ENSMUSG00000061477
ENSDARG00000039682,ENSMUSG00000063821
ENSDARG00000071203,ENSMUSG00000044408
ENSDARG00000076735,ENSMUSG00000021763
ENSDARG00000027749,ENSMUSG00000042606
ENSDARG00000012347,ENSMUSG00000041073
ENSDARG00000019360,ENSMUSG00000027429
ENSDARG00000095673,ENSMUSG00000028037
ENSDARG00000095673,ENSMUSG00000039146
ENSDARG00000098647,ENSMUSG00000066510
ENSDARG00000103398,ENSMUSG00000054422
ENSDARG00000078853,ENSMUSG00000028919
ENSDARG00000060348,ENSMUSG00000020700
ENSDARG00000069828,ENSMUSG00000090121
ENSDARG00000087162,ENSMUSG00000089876
ENSDARG00000087749,ENSMUSG00000058690
ENSDARG00000052094,ENSMUSG00000026923
ENSDARG00000019332,ENSMUSG00000022820
ENSDARG00000060027,ENSMUSG00000001569
ENSDARG00000092806,ENSMUSG00000042436
ENSDARG00000060917,ENSMUSG00000036777
ENSDARG00000007663,ENSMUSG00000021314
ENSDARG00000045827,ENSMUSG00000040370
ENSDARG00000077584,ENSMUSG00000032245
ENSDARG00000045543,ENSMUSG00000004285
ENSDARG00000101018,ENSMUSG00000025495
ENSDARG00000023546,ENSMUSG00000002908
ENSDARG00000057481,ENSMUSG00000052949
ENSDARG00000070475,ENSMUSG00000028790
ENSDARG00000079751,ENSMUSG00000045039
ENSDARG00000053217,ENSMUSG00000032330
ENSDARG00000078481,ENSMUSG00000025169
ENSDARG00000052656,ENSMUSG00000033082
ENSDARG00000052656,ENSMUSG00000030165
ENSDARG00000052656,ENSMUSG00000030365
ENSDARG00000052656,ENSMUSG00000000248
ENSDARG00000052656,ENSMUSG00000030157
ENSDARG00000052656,ENSMUSG00000030155
ENSDARG00000052656,ENSMUSG00000030364
ENSDARG00000052656,ENSMUSG00000079293
ENSDARG00000052656,ENSMUSG00000030167
ENSDARG00000052656,ENSMUSG00000052736
ENSDARG00000052656,ENSMUSG00000033027
ENSDARG00000052656,ENSMUSG00000029915
ENSDARG00000052656,ENSMUSG00000030162
ENSDARG00000052656,ENSMUSG00000030156
ENSDARG00000052656,ENSMUSG00000067610
ENSDARG00000052656,ENSMUSG00000043932
ENSDARG00000052656,ENSMUSG00000079598
ENSDARG00000052656,ENSMUSG00000030159
ENSDARG00000052656,ENSMUSG00000053063
ENSDARG00000052656,ENSMUSG00000089728
ENSDARG00000052656,ENSMUSG00000050241
ENSDARG00000052656,ENSMUSG00000014543
ENSDARG00000052656,ENSMUSG00000061769
ENSDARG00000052656,ENSMUSG00000033024
ENSDARG00000052656,ENSMUSG00000089727
ENSDARG00000052656,ENSMUSG00000072718
ENSDARG00000052656,ENSMUSG00000067591
ENSDARG00000052656,ENSMUSG00000030173
ENSDARG00000052656,ENSMUSG00000079852
ENSDARG00000052656,ENSMUSG00000079853
ENSDARG00000052656,ENSMUSG00000067599
ENSDARG00000052656,ENSMUSG00000030187
ENSDARG00000052656,ENSMUSG00000071158
ENSDARG00000052656,ENSMUSG00000046080
ENSDARG00000052656,ENSMUSG00000030158
ENSDARG00000052656,ENSMUSG00000071537
ENSDARG00000052656,ENSMUSG00000047720
ENSDARG00000052656,ENSMUSG00000079299
ENSDARG00000052656,ENSMUSG00000030154
ENSDARG00000052656,ENSMUSG00000079298
ENSDARG00000052656,ENSMUSG00000107872
ENSDARG00000052656,ENSMUSG00000030325
ENSDARG00000052656,ENSMUSG00000030361
ENSDARG00000074565,ENSMUSG00000051557
ENSDARG00000077419,ENSMUSG00000006411
ENSDARG00000060002,ENSMUSG00000030271
ENSDARG00000032639,ENSMUSG00000002944
ENSDARG00000014572,ENSMUSG00000060002
ENSDARG00000021048,ENSMUSG00000021610
