Gene stable ID,Human gene stable ID
ENSDARG00000056151,ENSG00000107165
ENSDARG00000017266,ENSG00000146285
ENSDARG00000068939,ENSG00000132530
ENSDARG00000078997,ENSG00000163673
ENSDARG00000016181,ENSG00000197323
ENSDARG00000057317,ENSG00000162614
ENSDARG00000074084,ENSG00000143093
ENSDARG00000089569,ENSG00000152229
ENSDARG00000093431,ENSG00000173226
ENSDARG00000104618,ENSG00000166923
ENSDARG00000058728,ENSG00000164978
ENSDARG00000077492,ENSG00000132932
ENSDARG00000088745,ENSG00000166482
ENSDARG00000003607,ENSG00000160113
ENSDARG00000017809,ENSG00000131748
ENSDARG00000022203,ENSG00000006704
ENSDARG00000014956,ENSG00000184047
ENSDARG00000014956,ENSG00000284934
ENSDARG00000042387,ENSG00000158079
ENSDARG00000055076,ENSG00000126952
ENSDARG00000055076,ENSG00000162231
ENSDARG00000055076,ENSG00000269405
ENSDARG00000055076,ENSG00000269437
ENSDARG00000055076,ENSG00000147206
ENSDARG00000021509,ENSG00000055208
ENSDARG00000063555,ENSG00000103495
ENSDARG00000071217,ENSG00000185352
ENSDARG00000028192,ENSG00000169372
ENSDARG00000063149,ENSG00000133687
ENSDARG00000087181,ENSG00000100307
ENSDARG00000060532,ENSG00000008277
ENSDARG00000091471,ENSG00000203734
ENSDARG00000060796,ENSG00000168575
ENSDARG00000023362,ENSG00000136931
ENSDARG00000019033,ENSG00000116209
ENSDARG00000006062,ENSG00000121057
ENSDARG00000102017,ENSG00000133107
ENSDARG00000043884,ENSG00000120253
ENSDARG00000054980,ENSG00000117395
ENSDARG00000052866,ENSG00000197386
ENSDARG00000002748,ENSG00000143434
ENSDARG00000056649,ENSG00000102241
ENSDARG00000015392,ENSG00000109606
ENSDARG00000022187,ENSG00000148429
ENSDARG00000074796,ENSG00000006634
ENSDARG00000008890,ENSG00000040531
ENSDARG00000075147,ENSG00000162494
ENSDARG00000036755,ENSG00000164169
ENSDARG00000076176,ENSG00000248919
ENSDARG00000076176,ENSG00000106246
ENSDARG00000006848,ENSG00000138496
ENSDARG00000044754,ENSG00000125787
ENSDARG00000062042,ENSG00000103248
ENSDARG00000060626,ENSG00000065357
ENSDARG00000015399,ENSG00000103241
ENSDARG00000075727,ENSG00000139112
ENSDARG00000075727,ENSG00000197769
ENSDARG00000053405,ENSG00000140263
ENSDARG00000035562,ENSG00000129255
ENSDARG00000099946,ENSG00000135063
ENSDARG00000057719,ENSG00000119787
ENSDARG00000009250,ENSG00000105379
ENSDARG00000062846,ENSG00000139324
ENSDARG00000027041,ENSG00000118946
ENSDARG00000096566,ENSG00000169621
ENSDARG00000003203,ENSG00000140519
ENSDARG00000105362,ENSG00000135472
ENSDARG00000040700,ENSG00000138386
ENSDARG00000115054,ENSG00000270882
ENSDARG00000104453,ENSG00000037280
ENSDARG00000034076,ENSG00000120256
ENSDARG00000034076,ENSG00000243543
ENSDARG00000034076,ENSG00000149651
ENSDARG00000034076,ENSG00000166145
ENSDARG00000027547,ENSG00000141933
ENSDARG00000069175,ENSG00000119541
ENSDARG00000071495,ENSG00000197165
ENSDARG00000071495,ENSG00000196502
ENSDARG00000062837,ENSG00000182957
ENSDARG00000062837,ENSG00000273167
ENSDARG00000099323,ENSG00000150672
ENSDARG00000062307,ENSG00000104983
ENSDARG00000070575,ENSG00000159784
ENSDARG00000059424,ENSG00000099999
ENSDARG00000075625,ENSG00000144749
ENSDARG00000040490,ENSG00000162999
ENSDARG00000103001,ENSG00000137261
ENSDARG00000014356,ENSG00000171345
ENSDARG00000062753,ENSG00000171169
ENSDARG00000035282,ENSG00000127774
ENSDARG00000060911,ENSG00000165185
ENSDARG00000033852,ENSG00000002822
ENSDARG00000075397,ENSG00000198894
ENSDARG00000003641,ENSG00000114354
ENSDARG00000089109,ENSG00000171791
ENSDARG00000016904,ENSG00000103507
ENSDARG00000043665,ENSG00000182512
ENSDARG00000098367,ENSG00000100883
ENSDARG00000075730,ENSG00000112667
ENSDARG00000033443,ENSG00000135679
ENSDARG00000070386,ENSG00000163463
ENSDARG00000079227,ENSG00000148735
ENSDARG00000044561,ENSG00000126353
ENSDARG00000007490,ENSG00000043591
ENSDARG00000020475,ENSG00000186187
ENSDARG00000075201,ENSG00000109452
ENSDARG00000058601,ENSG00000104381
ENSDARG00000078485,ENSG00000101298
ENSDARG00000024537,ENSG00000138080
ENSDARG00000079110,ENSG00000103351
ENSDARG00000069186,ENSG00000135929
ENSDARG00000015158,ENSG00000169241
ENSDARG00000098272,ENSG00000164190
ENSDARG00000079686,ENSG00000139977
ENSDARG00000060093,ENSG00000196730
ENSDARG00000062849,ENSG00000100433
ENSDARG00000021288,ENSG00000155545
ENSDARG00000078887,ENSG00000145246
ENSDARG00000063297,ENSG00000115657
ENSDARG00000007344,ENSG00000173991
ENSDARG00000018529,ENSG00000107798
ENSDARG00000058719,ENSG00000163029
ENSDARG00000077638,ENSG00000181104
ENSDARG00000086998,ENSG00000254959
ENSDARG00000086998,ENSG00000241644
ENSDARG00000086998,ENSG00000166741
ENSDARG00000051730,ENSG00000130876
ENSDARG00000061990,ENSG00000089558
ENSDARG00000077540,ENSG00000164251
ENSDARG00000063144,ENSG00000187902
ENSDARG00000055054,ENSG00000186174
ENSDARG00000088019,ENSG00000162897
ENSDARG00000061161,ENSG00000160087
ENSDARG00000005355,ENSG00000166173
ENSDARG00000089717,ENSG00000115828
ENSDARG00000099635,ENSG00000011243
ENSDARG00000033727,ENSG00000113302
ENSDARG00000043011,ENSG00000169105
ENSDARG00000006758,ENSG00000084444
ENSDARG00000074680,ENSG00000079841
ENSDARG00000020450,ENSG00000142408
ENSDARG00000056664,ENSG00000132254
ENSDARG00000075209,ENSG00000178467
ENSDARG00000061802,ENSG00000111596
ENSDARG00000089917,ENSG00000169247
ENSDARG00000041062,ENSG00000172137
ENSDARG00000058570,ENSG00000213927
ENSDARG00000058570,ENSG00000151882
ENSDARG00000070407,ENSG00000119328
ENSDARG00000039964,ENSG00000137441
ENSDARG00000102490,ENSG00000100628
ENSDARG00000063197,ENSG00000183629
ENSDARG00000063197,ENSG00000215252
ENSDARG00000063197,ENSG00000232653
ENSDARG00000063197,ENSG00000215186
ENSDARG00000063197,ENSG00000167110
ENSDARG00000063197,ENSG00000261247
ENSDARG00000063197,ENSG00000153684
ENSDARG00000063197,ENSG00000186399
ENSDARG00000063197,ENSG00000178115
ENSDARG00000063197,ENSG00000261739
ENSDARG00000063197,ENSG00000167195
ENSDARG00000063197,ENSG00000261794
ENSDARG00000063197,ENSG00000188626
ENSDARG00000063197,ENSG00000175265
ENSDARG00000063197,ENSG00000159289
ENSDARG00000063197,ENSG00000179938
ENSDARG00000063197,ENSG00000206127
ENSDARG00000063197,ENSG00000140478
ENSDARG00000063197,ENSG00000249931
ENSDARG00000045910,ENSG00000146433
ENSDARG00000098915,ENSG00000283654
ENSDARG00000075110,ENSG00000136848
ENSDARG00000104537,ENSG00000127184
ENSDARG00000102145,ENSG00000120647
ENSDARG00000104256,ENSG00000135697
ENSDARG00000091061,ENSG00000188338
ENSDARG00000006636,ENSG00000185985
ENSDARG00000004132,ENSG00000172046
ENSDARG00000011693,ENSG00000172425
ENSDARG00000076040,ENSG00000185305
ENSDARG00000101989,ENSG00000054118
ENSDARG00000077637,ENSG00000147676
ENSDARG00000011171,ENSG00000145934
ENSDARG00000014582,ENSG00000180104
ENSDARG00000077237,ENSG00000181827
ENSDARG00000021948,ENSG00000041982
ENSDARG00000077643,ENSG00000150556
ENSDARG00000009021,ENSG00000138435
ENSDARG00000093279,ENSG00000221878
ENSDARG00000094643,ENSG00000149534
ENSDARG00000094643,ENSG00000149516
ENSDARG00000094643,ENSG00000166928
ENSDARG00000094643,ENSG00000166961
ENSDARG00000094643,ENSG00000166930
ENSDARG00000094643,ENSG00000204979
ENSDARG00000094643,ENSG00000214782
ENSDARG00000094643,ENSG00000166926
ENSDARG00000094643,ENSG00000110077
ENSDARG00000094643,ENSG00000156738
ENSDARG00000094643,ENSG00000166927
ENSDARG00000094643,ENSG00000172689
ENSDARG00000021584,ENSG00000149972
ENSDARG00000010981,ENSG00000163812
ENSDARG00000003531,ENSG00000187735
ENSDARG00000074265,ENSG00000158163
ENSDARG00000105044,ENSG00000167311
ENSDARG00000105044,ENSG00000156219
ENSDARG00000105044,ENSG00000129744
ENSDARG00000105044,ENSG00000111339
ENSDARG00000027112,ENSG00000196411
ENSDARG00000041417,ENSG00000071553
ENSDARG00000062209,ENSG00000144029
ENSDARG00000001881,ENSG00000167535
ENSDARG00000021572,ENSG00000164430
ENSDARG00000059308,ENSG00000111711
ENSDARG00000101996,ENSG00000154832
ENSDARG00000077011,ENSG00000065060
ENSDARG00000029695,ENSG00000184207
ENSDARG00000015890,ENSG00000178573
ENSDARG00000035028,ENSG00000176454
ENSDARG00000003167,ENSG00000167965
ENSDARG00000086950,ENSG00000153404
ENSDARG00000038900,ENSG00000117054
ENSDARG00000062063,ENSG00000157625
ENSDARG00000021982,ENSG00000087266
ENSDARG00000063419,ENSG00000101452
ENSDARG00000028731,ENSG00000138378
ENSDARG00000105344,ENSG00000277481
ENSDARG00000105344,ENSG00000166473
ENSDARG00000105344,ENSG00000130943
ENSDARG00000105344,ENSG00000078795
ENSDARG00000015563,ENSG00000132793
ENSDARG00000042033,ENSG00000203740
ENSDARG00000099104,ENSG00000114391
ENSDARG00000004954,ENSG00000030582
ENSDARG00000078731,ENSG00000106608
ENSDARG00000073891,ENSG00000266524
ENSDARG00000078822,ENSG00000122483
ENSDARG00000101521,ENSG00000130725
ENSDARG00000098903,ENSG00000068323
ENSDARG00000077948,ENSG00000166348
ENSDARG00000061417,ENSG00000013374
ENSDARG00000073744,ENSG00000176095
ENSDARG00000004246,ENSG00000145147
ENSDARG00000061091,ENSG00000178605
ENSDARG00000074016,ENSG00000122420
ENSDARG00000015252,ENSG00000126091
ENSDARG00000020278,ENSG00000164893
ENSDARG00000017960,ENSG00000156398
ENSDARG00000037363,ENSG00000166444
ENSDARG00000013777,ENSG00000104881
ENSDARG00000105669,ENSG00000086102
ENSDARG00000036063,ENSG00000204619
ENSDARG00000088844,ENSG00000177030
ENSDARG00000087666,ENSG00000172500
ENSDARG00000041621,ENSG00000125124
ENSDARG00000027916,ENSG00000257365
ENSDARG00000027916,ENSG00000125954
ENSDARG00000008803,ENSG00000277443
ENSDARG00000069383,ENSG00000132259
ENSDARG00000024109,ENSG00000110583
ENSDARG00000075376,ENSG00000167037
ENSDARG00000003403,ENSG00000009694
ENSDARG00000062168,ENSG00000146802
ENSDARG00000020289,ENSG00000140451
ENSDARG00000092202,ENSG00000115317
ENSDARG00000094792,ENSG00000247596
ENSDARG00000023878,ENSG00000102572
ENSDARG00000003035,ENSG00000113013
ENSDARG00000056717,ENSG00000137411
ENSDARG00000026839,ENSG00000152944
ENSDARG00000061786,ENSG00000109466
ENSDARG00000098904,ENSG00000127980
ENSDARG00000075883,ENSG00000154473
ENSDARG00000094330,ENSG00000172236
ENSDARG00000094330,ENSG00000197253
ENSDARG00000094330,ENSG00000116176
ENSDARG00000094330,ENSG00000095917
ENSDARG00000027595,ENSG00000198843
ENSDARG00000020953,ENSG00000132002
ENSDARG00000020953,ENSG00000172404
ENSDARG00000020953,ENSG00000179407
ENSDARG00000053446,ENSG00000113387
ENSDARG00000077596,ENSG00000122733
ENSDARG00000075468,ENSG00000179403
ENSDARG00000103220,ENSG00000126903
ENSDARG00000069852,ENSG00000175536
ENSDARG00000093364,ENSG00000100330
ENSDARG00000074031,ENSG00000118246
ENSDARG00000039563,ENSG00000115318
ENSDARG00000088383,ENSG00000178741
ENSDARG00000012874,ENSG00000092531
ENSDARG00000104267,ENSG00000133110
ENSDARG00000009689,ENSG00000100592
ENSDARG00000099733,ENSG00000138433
ENSDARG00000054973,ENSG00000198399
ENSDARG00000074761,ENSG00000135127
ENSDARG00000070427,ENSG00000189171
ENSDARG00000032623,ENSG00000117602
ENSDARG00000058352,ENSG00000123130
ENSDARG00000098365,ENSG00000187905
ENSDARG00000018891,ENSG00000104889
ENSDARG00000003380,ENSG00000148832
ENSDARG00000003380,ENSG00000254536
ENSDARG00000025507,ENSG00000127580
ENSDARG00000075866,ENSG00000157211
ENSDARG00000027353,ENSG00000121741
ENSDARG00000094627,ENSG00000146425
ENSDARG00000044093,ENSG00000142541
ENSDARG00000021462,ENSG00000123977
ENSDARG00000093931,ENSG00000183688
ENSDARG00000040445,ENSG00000173193
ENSDARG00000035695,ENSG00000260428
ENSDARG00000013670,ENSG00000149428
ENSDARG00000002487,ENSG00000173145
ENSDARG00000021209,ENSG00000104756
ENSDARG00000059485,ENSG00000170571
ENSDARG00000058543,ENSG00000130702
ENSDARG00000076257,ENSG00000154997
ENSDARG00000045414,ENSG00000197977
ENSDARG00000056395,ENSG00000205922
ENSDARG00000101660,ENSG00000172554
ENSDARG00000074906,ENSG00000124203
ENSDARG00000054448,ENSG00000129250
ENSDARG00000104953,ENSG00000134910
ENSDARG00000071551,ENSG00000196419
ENSDARG00000039958,ENSG00000183520
ENSDARG00000087191,ENSG00000140527
ENSDARG00000056871,ENSG00000221838
ENSDARG00000078789,ENSG00000164168
ENSDARG00000059682,ENSG00000134802
ENSDARG00000009978,ENSG00000188643
ENSDARG00000076017,ENSG00000159596
ENSDARG00000056600,ENSG00000198682
ENSDARG00000063372,ENSG00000170044
ENSDARG00000015970,ENSG00000146247
ENSDARG00000020231,ENSG00000084764
ENSDARG00000053840,ENSG00000149547
ENSDARG00000061062,ENSG00000189362
ENSDARG00000004055,ENSG00000111647
ENSDARG00000015978,ENSG00000135940
ENSDARG00000042341,ENSG00000153485
ENSDARG00000002506,ENSG00000155330
ENSDARG00000090526,ENSG00000148735
ENSDARG00000031681,ENSG00000117410
ENSDARG00000005560,ENSG00000128245
ENSDARG00000078315,ENSG00000111412
ENSDARG00000061579,ENSG00000197879
ENSDARG00000058243,ENSG00000087495
ENSDARG00000022525,ENSG00000128285
ENSDARG00000045900,ENSG00000084693
ENSDARG00000040309,ENSG00000168994
ENSDARG00000000588,ENSG00000161835
ENSDARG00000037057,ENSG00000105607
ENSDARG00000058560,ENSG00000130706
ENSDARG00000055653,ENSG00000095906
ENSDARG00000029660,ENSG00000170619
ENSDARG00000099833,ENSG00000100225
ENSDARG00000010630,ENSG00000108511
ENSDARG00000059323,ENSG00000163902
ENSDARG00000071678,ENSG00000167654
ENSDARG00000060875,ENSG00000115252
ENSDARG00000096613,ENSG00000126822
ENSDARG00000012625,ENSG00000106617
ENSDARG00000030872,ENSG00000087237
ENSDARG00000076414,ENSG00000187017
ENSDARG00000079992,ENSG00000112701
ENSDARG00000032614,ENSG00000153944
ENSDARG00000070981,ENSG00000116539
ENSDARG00000045788,ENSG00000166148
ENSDARG00000060805,ENSG00000130479
ENSDARG00000076239,ENSG00000101220
ENSDARG00000099084,ENSG00000100982
ENSDARG00000019842,ENSG00000088038
ENSDARG00000053526,ENSG00000182156
ENSDARG00000075249,ENSG00000161682
ENSDARG00000068156,ENSG00000170791
ENSDARG00000063075,ENSG00000149639
ENSDARG00000091726,ENSG00000106624
ENSDARG00000070668,ENSG00000010610
ENSDARG00000088013,ENSG00000135929
ENSDARG00000055554,ENSG00000125084
ENSDARG00000019746,ENSG00000169733
ENSDARG00000075990,ENSG00000131584
ENSDARG00000028098,ENSG00000130383
ENSDARG00000028098,ENSG00000156413
ENSDARG00000028098,ENSG00000171124
ENSDARG00000088505,ENSG00000196227
ENSDARG00000088505,ENSG00000145975
ENSDARG00000029952,ENSG00000116337
ENSDARG00000075735,ENSG00000171604
ENSDARG00000090035,ENSG00000040608
ENSDARG00000006666,ENSG00000137656
ENSDARG00000094730,ENSG00000176244
ENSDARG00000071501,ENSG00000136720
ENSDARG00000069147,ENSG00000131779
ENSDARG00000059177,ENSG00000213977
ENSDARG00000017794,ENSG00000170786
ENSDARG00000012840,ENSG00000086848
ENSDARG00000012840,ENSG00000258529
ENSDARG00000096749,ENSG00000224877
ENSDARG00000076512,ENSG00000268041
ENSDARG00000090785,ENSG00000139734
ENSDARG00000030449,ENSG00000143320
ENSDARG00000003854,ENSG00000151726
ENSDARG00000017320,ENSG00000158769
ENSDARG00000002369,ENSG00000170315
ENSDARG00000055751,ENSG00000125740
ENSDARG00000059263,ENSG00000170178
ENSDARG00000040571,ENSG00000110344
ENSDARG00000057042,ENSG00000162604
ENSDARG00000104342,ENSG00000169118
ENSDARG00000074660,ENSG00000167705
ENSDARG00000074742,ENSG00000115459
ENSDARG00000062655,ENSG00000161179
ENSDARG00000104071,ENSG00000149196
ENSDARG00000010610,ENSG00000004139
ENSDARG00000057089,ENSG00000068438
ENSDARG00000086505,ENSG00000099308
ENSDARG00000008433,ENSG00000141161
ENSDARG00000062972,ENSG00000127946
ENSDARG00000103056,ENSG00000115232
ENSDARG00000100889,ENSG00000110328
ENSDARG00000018162,ENSG00000119326
ENSDARG00000062382,ENSG00000143553
ENSDARG00000077178,ENSG00000164828
ENSDARG00000039828,ENSG00000146707
ENSDARG00000039828,ENSG00000188372
ENSDARG00000100375,ENSG00000265354
ENSDARG00000100375,ENSG00000204152
ENSDARG00000013250,ENSG00000113407
ENSDARG00000056874,ENSG00000185674
ENSDARG00000056874,ENSG00000144214
ENSDARG00000075123,ENSG00000135148
ENSDARG00000056133,ENSG00000157404
ENSDARG00000039439,ENSG00000159110
ENSDARG00000039439,ENSG00000249624
ENSDARG00000039439,ENSG00000027697
ENSDARG00000039439,ENSG00000142677
ENSDARG00000077314,ENSG00000214309
ENSDARG00000055383,ENSG00000182831
ENSDARG00000062335,ENSG00000183828
ENSDARG00000090797,ENSG00000139438
ENSDARG00000028000,ENSG00000067057
ENSDARG00000052242,ENSG00000155966
ENSDARG00000102221,ENSG00000188921
ENSDARG00000071458,ENSG00000135835
ENSDARG00000093199,ENSG00000166535
ENSDARG00000093199,ENSG00000126838
ENSDARG00000033380,ENSG00000056998
ENSDARG00000104691,ENSG00000007312
ENSDARG00000054202,ENSG00000165471
ENSDARG00000058924,ENSG00000064835
ENSDARG00000061314,ENSG00000182768
ENSDARG00000042983,ENSG00000105509
ENSDARG00000029841,ENSG00000178297
ENSDARG00000053828,ENSG00000158062
ENSDARG00000037260,ENSG00000197579
ENSDARG00000076997,ENSG00000166263
ENSDARG00000005397,ENSG00000110171
ENSDARG00000062139,ENSG00000172071
ENSDARG00000060374,ENSG00000175764
ENSDARG00000061215,ENSG00000138286
ENSDARG00000037433,ENSG00000102081
ENSDARG00000020730,ENSG00000136699
ENSDARG00000058563,ENSG00000185019
ENSDARG00000030078,ENSG00000180481
ENSDARG00000030078,ENSG00000173401
ENSDARG00000030078,ENSG00000124812
ENSDARG00000025187,ENSG00000184302
ENSDARG00000060637,ENSG00000158258
ENSDARG00000098627,ENSG00000103342
ENSDARG00000097702,ENSG00000132185
ENSDARG00000063635,ENSG00000179915
ENSDARG00000001788,ENSG00000241837
ENSDARG00000001788,ENSG00000249209
ENSDARG00000068264,ENSG00000137106
ENSDARG00000051986,ENSG00000110717
ENSDARG00000088357,ENSG00000115361
ENSDARG00000040683,ENSG00000141434
ENSDARG00000100089,ENSG00000058404
ENSDARG00000095788,ENSG00000106128
ENSDARG00000014161,ENSG00000175595
ENSDARG00000045087,ENSG00000176749
ENSDARG00000105276,ENSG00000177885
ENSDARG00000052512,ENSG00000135951
ENSDARG00000069469,ENSG00000112232
ENSDARG00000005590,ENSG00000143033
ENSDARG00000067950,ENSG00000141664
ENSDARG00000058454,ENSG00000088986
ENSDARG00000078694,ENSG00000081913
ENSDARG00000074756,ENSG00000162851
ENSDARG00000058064,ENSG00000169562
ENSDARG00000000229,ENSG00000164663
ENSDARG00000074242,ENSG00000142864
ENSDARG00000059227,ENSG00000163586
ENSDARG00000061143,ENSG00000169762
ENSDARG00000033361,ENSG00000249319
ENSDARG00000033361,ENSG00000126522
ENSDARG00000041435,ENSG00000221983
ENSDARG00000102407,ENSG00000182504
ENSDARG00000087107,ENSG00000163075
ENSDARG00000001939,ENSG00000149541
ENSDARG00000092305,ENSG00000004142
ENSDARG00000023160,ENSG00000060688
ENSDARG00000069373,ENSG00000241258
ENSDARG00000017115,ENSG00000110906
ENSDARG00000076074,ENSG00000130311
ENSDARG00000060884,ENSG00000171596
ENSDARG00000010477,ENSG00000109991
ENSDARG00000012306,ENSG00000019505
ENSDARG00000044976,ENSG00000171345
ENSDARG00000038743,ENSG00000184432
ENSDARG00000076376,ENSG00000127419
ENSDARG00000091271,ENSG00000102901
ENSDARG00000090993,ENSG00000063978
ENSDARG00000060542,ENSG00000205213
ENSDARG00000079552,ENSG00000196782
ENSDARG00000056210,ENSG00000126803
ENSDARG00000100835,ENSG00000127074
ENSDARG00000059340,ENSG00000198010
ENSDARG00000105328,ENSG00000187475
ENSDARG00000013926,ENSG00000165449
ENSDARG00000059906,ENSG00000124145
ENSDARG00000096367,ENSG00000187239
ENSDARG00000042496,ENSG00000059378
ENSDARG00000012002,ENSG00000103042
ENSDARG00000091266,ENSG00000114698
ENSDARG00000091266,ENSG00000231213
ENSDARG00000091266,ENSG00000187838
ENSDARG00000091266,ENSG00000163746
ENSDARG00000071070,ENSG00000087494
ENSDARG00000055123,ENSG00000082482
ENSDARG00000038095,ENSG00000185338
ENSDARG00000062868,ENSG00000102189
ENSDARG00000001940,ENSG00000136770
ENSDARG00000033949,ENSG00000214050
ENSDARG00000074564,ENSG00000149926
ENSDARG00000102406,ENSG00000151914
ENSDARG00000016307,ENSG00000259494
ENSDARG00000029219,ENSG00000126895
ENSDARG00000036784,ENSG00000285382
ENSDARG00000036784,ENSG00000149600
ENSDARG00000029668,ENSG00000150938
ENSDARG00000103732,ENSG00000123560
ENSDARG00000063634,ENSG00000173083
ENSDARG00000063553,ENSG00000117000
ENSDARG00000030591,ENSG00000116212
ENSDARG00000015676,ENSG00000169251
ENSDARG00000028159,ENSG00000187079
ENSDARG00000076791,ENSG00000065883
ENSDARG00000095538,ENSG00000277957
ENSDARG00000095538,ENSG00000161956
ENSDARG00000075405,ENSG00000173137
ENSDARG00000056833,ENSG00000166111
ENSDARG00000035127,ENSG00000186350
ENSDARG00000018721,ENSG00000168743
ENSDARG00000036329,ENSG00000125356
ENSDARG00000078149,ENSG00000161509
ENSDARG00000078326,ENSG00000071205
ENSDARG00000077550,ENSG00000176928
ENSDARG00000041155,ENSG00000123562
ENSDARG00000041155,ENSG00000185787
ENSDARG00000000631,ENSG00000088179
ENSDARG00000069250,ENSG00000137831
ENSDARG00000005468,ENSG00000170604
ENSDARG00000062943,ENSG00000136463
ENSDARG00000044781,ENSG00000182240
ENSDARG00000044755,ENSG00000176928
ENSDARG00000017720,ENSG00000171017
ENSDARG00000016934,ENSG00000141540
ENSDARG00000078014,ENSG00000100266
ENSDARG00000089213,ENSG00000143537
ENSDARG00000057029,ENSG00000102468
ENSDARG00000056630,ENSG00000187151
ENSDARG00000005536,ENSG00000012963
ENSDARG00000005536,ENSG00000259066
ENSDARG00000022795,ENSG00000111711
ENSDARG00000043710,ENSG00000197702
ENSDARG00000029124,ENSG00000166106
ENSDARG00000063446,ENSG00000181873
ENSDARG00000062148,ENSG00000138468
ENSDARG00000090912,ENSG00000119655
ENSDARG00000093289,ENSG00000166183
ENSDARG00000045785,ENSG00000133641
ENSDARG00000056793,ENSG00000153814
