Gene stable ID,Gene name
ENSRNOG00000058913,Gm22934
ENSRNOG00000057559,AABR07025957.1
ENSRNOG00000053972,AABR07043247.1
ENSRNOG00000005572,RGD1306782
ENSRNOG00000010017,Wee1
ENSRNOG00000058360,AABR07017156.1
ENSRNOG00000032092,Olr285
ENSRNOG00000035526,Mir3588
ENSRNOG00000046764,Tmprss11a
ENSRNOG00000005157,Rbbp7
ENSRNOG00000001066,Itih2
ENSRNOG00000013011,Dnajb4
ENSRNOG00000002028,Tmem50b
ENSRNOG00000019022,Fam89a
ENSRNOG00000009585,Tcf20
ENSRNOG00000041300,Mir874
ENSRNOG00000018458,Ncr1
ENSRNOG00000061484,Adamts2
ENSRNOG00000009071,Gripap1
ENSRNOG00000060869,Irak1
ENSRNOG00000031100,Klhl1
ENSRNOG00000056771,AABR07028478.3
ENSRNOG00000019553,Ipo4
ENSRNOG00000056305,AABR07070295.1
ENSRNOG00000048164,Acad8
ENSRNOG00000009491,Phc3
ENSRNOG00000057337,AC111653.1
ENSRNOG00000013898,Cdca4
ENSRNOG00000009906,Slfnl1
ENSRNOG00000054918,U6
ENSRNOG00000061755,Gm25635
ENSRNOG00000053028,AABR07011888.1
ENSRNOG00000056862,AC129049.2
ENSRNOG00000047212,AABR07066096.2
ENSRNOG00000042630,Asb5
ENSRNOG00000055114,AABR07063511.2
ENSRNOG00000055594,U12
ENSRNOG00000060392,AABR07027450.2
ENSRNOG00000011184,Slc13a4
ENSRNOG00000055754,U6
ENSRNOG00000056197,AC126572.5
ENSRNOG00000026578,Dnajc5g
ENSRNOG00000020078,Vstm4
ENSRNOG00000052715,AABR07060833.2
ENSRNOG00000045951,AC118427.1
ENSRNOG00000055040,AABR07061108.1
ENSRNOG00000049805,Olr1246
ENSRNOG00000060684,AABR07003186.2
ENSRNOG00000052848,AABR07046745.1
ENSRNOG00000019468,Rce1
ENSRNOG00000042996,AABR07065798.1
ENSRNOG00000051925,AABR07009028.1
ENSRNOG00000045686,Nfs1
ENSRNOG00000061420,AABR07062154.1
ENSRNOG00000024867,Eme2
ENSRNOG00000053655,AABR07004823.1
ENSRNOG00000005512,Ndufa4
ENSRNOG00000061759,Gm23816
ENSRNOG00000056690,U1
ENSRNOG00000055348,AABR07005710.1
ENSRNOG00000061387,U6
ENSRNOG00000030232,Hacd3
ENSRNOG00000012568,Madd
ENSRNOG00000007611,Hoxb7
ENSRNOG00000001746,Ncbp2
ENSRNOG00000007690,Cmpk2
ENSRNOG00000009690,Obi1
ENSRNOG00000014018,St8sia1
ENSRNOG00000008901,Coro2a
ENSRNOG00000014350,Ccn1
ENSRNOG00000052038,Haus8
ENSRNOG00000058295,AABR07070099.1
ENSRNOG00000060988,Kcnc4
ENSRNOG00000060152,AABR07052894.2
ENSRNOG00000059613,AABR07065780.1
ENSRNOG00000057362,AABR07028262.1
ENSRNOG00000056115,AABR07065531.16
ENSRNOG00000060948,AABR07066436.1
ENSRNOG00000054687,AC113710.4
ENSRNOG00000053810,AABR07063741.1
ENSRNOG00000007648,Rab11b
ENSRNOG00000055989,Gm22927
ENSRNOG00000009673,Dhrs13
ENSRNOG00000025987,LOC498236
ENSRNOG00000055077,AABR07068810.1
ENSRNOG00000019099,AABR07054578.1
ENSRNOG00000011509,Agk
ENSRNOG00000060227,U6
ENSRNOG00000012942,Satb1
ENSRNOG00000013859,Bpifa1
ENSRNOG00000001149,Pxn
ENSRNOG00000022941,AABR07004746.1
ENSRNOG00000037478,Noc4l
ENSRNOG00000021053,Lsr
ENSRNOG00000022455,Cptp
ENSRNOG00000027547,AABR07048308.1
ENSRNOG00000048383,Olr550
ENSRNOG00000053076,AABR07027478.3
ENSRNOG00000043828,AABR07068074.1
ENSRNOG00000052652,LOC100910500
ENSRNOG00000036488,Mir3576
ENSRNOG00000048439,AC134087.1
ENSRNOG00000057910,U7
ENSRNOG00000015162,Lonp2
ENSRNOG00000015649,Olr68
ENSRNOG00000001607,Adamts1
ENSRNOG00000002722,Sec14l1
ENSRNOG00000054743,SNORD115
ENSRNOG00000042353,Mlkl
ENSRNOG00000019697,Ankrd28
ENSRNOG00000046917,5S_rRNA
ENSRNOG00000048641,AABR07007086.1
ENSRNOG00000018486,RGD1311084
ENSRNOG00000055004,LOC108353376
ENSRNOG00000041473,AABR07031674.1
ENSRNOG00000057005,SNORD116
ENSRNOG00000021011,Fut2
ENSRNOG00000000916,LOC100910196
ENSRNOG00000014893,Wdr63
ENSRNOG00000016855,B3galnt2
ENSRNOG00000011739,Dennd4a
ENSRNOG00000005718,AABR07065406.1
ENSRNOG00000016047,Macf1
ENSRNOG00000017158,Eif4g2
ENSRNOG00000005796,Ctnna1
ENSRNOG00000058794,AC141169.4
ENSRNOG00000038133,Defa11
ENSRNOG00000049019,Tmem170a
ENSRNOG00000005565,Traf3ip3
ENSRNOG00000053716,AABR07014534.1
ENSRNOG00000046176,AABR07054397.1
ENSRNOG00000011945,Cyfip1
ENSRNOG00000028008,Slc5a12
ENSRNOG00000020194,Hes6
ENSRNOG00000005621,Gxylt2
ENSRNOG00000015940,Olr113
ENSRNOG00000038499,LOC685351
ENSRNOG00000006797,Zfp280c
ENSRNOG00000049785,Ranbp3
ENSRNOG00000009617,Exoc7
ENSRNOG00000017706,Slc66a1
ENSRNOG00000003722,Dusp27
ENSRNOG00000031656,Ccnh
ENSRNOG00000046556,AC103335.1
ENSRNOG00000042359,Pigk
ENSRNOG00000059376,AABR07008898.1
ENSRNOG00000051983,U6
ENSRNOG00000031067,Si
ENSRNOG00000015339,Shoc2
ENSRNOG00000058545,Arhgap4
ENSRNOG00000054633,AABR07034464.1
ENSRNOG00000002695,Tfb2m
ENSRNOG00000008526,Pdzd3
ENSRNOG00000025185,Nup188
ENSRNOG00000056579,AC142138.1
ENSRNOG00000047150,LOC100912026
ENSRNOG00000001232,Slc19a1
ENSRNOG00000061805,AABR07042301.1
ENSRNOG00000047126,AABR07065631.1
ENSRNOG00000055585,AABR07068222.1
ENSRNOG00000047476,Wasf1
ENSRNOG00000003884,Acmsd
ENSRNOG00000010743,Fdxacb1
ENSRNOG00000058323,LOC102550026
ENSRNOG00000061103,AABR07061279.1
ENSRNOG00000001911,Map6d1
ENSRNOG00000021946,AABR07004945.1
ENSRNOG00000058519,AABR07017189.1
ENSRNOG00000058139,AABR07064747.1
ENSRNOG00000003392,Grsf1
ENSRNOG00000050239,AABR07066965.1
ENSRNOG00000052822,AABR07061899.1
ENSRNOG00000044409,5S_rRNA
ENSRNOG00000046845,AABR07028887.1
ENSRNOG00000020869,mrpl9
ENSRNOG00000053564,AABR07003049.2
ENSRNOG00000021546,Sit1
ENSRNOG00000058314,AABR07022162.2
ENSRNOG00000009693,Olr476
ENSRNOG00000036145,5S_rRNA
ENSRNOG00000020743,Cyp2s1
ENSRNOG00000053373,AC140765.1
ENSRNOG00000010741,Tigd4
ENSRNOG00000049527,AC109707.1
ENSRNOG00000045847,Olr748
ENSRNOG00000058985,7SK
ENSRNOG00000011720,L3mbtl3
ENSRNOG00000012085,Isca2
ENSRNOG00000019453,Rps5
ENSRNOG00000012701,Map7
ENSRNOG00000008050,Stac3
ENSRNOG00000038150,RGD1560394
ENSRNOG00000010760,E2f5
ENSRNOG00000027161,RGD1359158
ENSRNOG00000052911,AABR07032361.1
ENSRNOG00000052581,LOC102552805
ENSRNOG00000011065,AC126899.1
ENSRNOG00000031707,Tuba3a
ENSRNOG00000046264,Pcdhb7
ENSRNOG00000035589,Mir383
ENSRNOG00000059244,LOC100909849
ENSRNOG00000046665,LOC100910667
ENSRNOG00000056045,AC130064.1
ENSRNOG00000023816,Aph1a
ENSRNOG00000055717,AABR07022926.1
ENSRNOG00000021395,LOC100363452
ENSRNOG00000056892,AABR07017868.4
ENSRNOG00000004444,Ikzf1
ENSRNOG00000015438,LOC501233
ENSRNOG00000048051,AABR07021054.1
ENSRNOG00000060621,U6
ENSRNOG00000039463,Pcdhga1
ENSRNOG00000003549,Cnpy2
ENSRNOG00000003163,Sdhc
ENSRNOG00000038157,Defb13
ENSRNOG00000046043,Olr789
ENSRNOG00000024809,Ntmt1
ENSRNOG00000059074,LOC691661
ENSRNOG00000008199,Odf3l2
ENSRNOG00000058803,SNORD115
ENSRNOG00000008988,Cyp2d2
ENSRNOG00000007254,Ttc9
ENSRNOG00000013636,Ppil3
ENSRNOG00000059992,Siglecl1
ENSRNOG00000001158,Abcg1
ENSRNOG00000057216,U1
ENSRNOG00000059001,AABR07017737.1
ENSRNOG00000004259,Dohh
ENSRNOG00000017602,Il34
ENSRNOG00000028025,Aknad1
ENSRNOG00000001645,Filip1l
ENSRNOG00000050099,AABR07042496.1
ENSRNOG00000012714,RGD1564149
ENSRNOG00000014366,Shc3
ENSRNOG00000049248,AABR07007905.1
ENSRNOG00000056774,U1
ENSRNOG00000042446,Ankrd63
ENSRNOG00000025251,H1f8
ENSRNOG00000028892,Prr36
ENSRNOG00000049190,Olr160
ENSRNOG00000039297,Mrpl52
ENSRNOG00000052088,AABR07029768.1
ENSRNOG00000058935,AABR07014289.1
ENSRNOG00000013505,Vdac2
ENSRNOG00000056642,AABR07030034.1
ENSRNOG00000052360,LOC103694879
ENSRNOG00000048316,AABR07047232.1
ENSRNOG00000008709,Arhgap32
ENSRNOG00000060041,AABR07002677.2
ENSRNOG00000056174,Pdzd4
ENSRNOG00000030784,Hbe2
ENSRNOG00000005710,Rbm7
ENSRNOG00000016291,Marveld3
ENSRNOG00000050332,LOC103690053
ENSRNOG00000061778,AABR07035780.6
ENSRNOG00000018463,Tctex1d4
ENSRNOG00000000988,Xab2
ENSRNOG00000058880,AABR07026048.2
ENSRNOG00000051874,U1
ENSRNOG00000036687,Alyref
ENSRNOG00000025053,Lrp1
ENSRNOG00000052143,AABR07014161.1
ENSRNOG00000035501,Mir24-2
ENSRNOG00000014516,Hs6st1
ENSRNOG00000028477,Med8
ENSRNOG00000061556,AABR07002945.4
ENSRNOG00000001174,Pde9a
ENSRNOG00000015904,Wfdc1
ENSRNOG00000061917,AABR07042840.1
ENSRNOG00000048536,AC097762.1
ENSRNOG00000049977,AABR07007931.1
ENSRNOG00000061867,SNORA70
ENSRNOG00000032335,RGD1564306
ENSRNOG00000019932,Ip6k1
ENSRNOG00000015097,Kcmf1
ENSRNOG00000052720,U6
ENSRNOG00000016940,Ppp2r2d
ENSRNOG00000015347,Trim45
ENSRNOG00000024201,Fer1l5
ENSRNOG00000060809,7SK
ENSRNOG00000016112,Cd274
ENSRNOG00000026705,Dgki
ENSRNOG00000048630,Klk1c6
ENSRNOG00000051867,Zfp600
ENSRNOG00000046403,AABR07028137.1
ENSRNOG00000054695,Calcrl
ENSRNOG00000058944,SNORA71
ENSRNOG00000052936,AABR07033404.1
ENSRNOG00000050184,LOC685907
ENSRNOG00000049164,AC136163.1
ENSRNOG00000060772,AABR07061335.1
ENSRNOG00000046342,LOC100359503
ENSRNOG00000011277,Btg4
ENSRNOG00000029545,H1f7
ENSRNOG00000058222,AABR07013802.1
ENSRNOG00000022153,Tmem134
ENSRNOG00000019497,Mrpl17
ENSRNOG00000020246,Myl9
ENSRNOG00000013719,Dph5
ENSRNOG00000054572,AABR07026361.2
ENSRNOG00000017144,Mea1
ENSRNOG00000048493,AABR07008293.3
ENSRNOG00000060823,AABR07004153.1
ENSRNOG00000055809,Epb41l1
ENSRNOG00000053140,AABR07027866.1
ENSRNOG00000022800,Sp140
ENSRNOG00000055880,AABR07001061.1
ENSRNOG00000059775,AABR07057511.1
ENSRNOG00000023007,Col6a6
ENSRNOG00000058990,AC121220.1
ENSRNOG00000020945,Ms4a1
ENSRNOG00000016803,LOC103694085
ENSRNOG00000052867,AABR07067404.1
ENSRNOG00000056202,U1
ENSRNOG00000031202,Trim30c
ENSRNOG00000012481,Ppm1j
ENSRNOG00000007525,Defb22
ENSRNOG00000036422,AC129357.1
ENSRNOG00000055645,AABR07064622.2
ENSRNOG00000018650,Ap3m2
ENSRNOG00000002112,Zfp644
ENSRNOG00000017037,Otud3
ENSRNOG00000011423,Pitx1
ENSRNOG00000059067,LOC108351358
ENSRNOG00000019823,Romo1
ENSRNOG00000056909,Gm24212
ENSRNOG00000056829,U4
ENSRNOG00000002031,Naa11
ENSRNOG00000051736,AABR07014552.1
ENSRNOG00000058161,AABR07051986.1
ENSRNOG00000057130,AC241950.1
ENSRNOG00000020593,Gipc3
ENSRNOG00000061914,AABR07020990.2
ENSRNOG00000047718,AABR07054522.1
ENSRNOG00000055816,AABR07071762.1
ENSRNOG00000002718,Scgb3a1
ENSRNOG00000027767,Slc38a5
ENSRNOG00000052094,AABR07021392.1
ENSRNOG00000011295,Anapc2
ENSRNOG00000055698,AC111943.2
ENSRNOG00000011696,Lifr
ENSRNOG00000056475,Gm25506
ENSRNOG00000053386,U6
ENSRNOG00000047713,AABR07003935.6
ENSRNOG00000030856,Olr1118
ENSRNOG00000012060,Gucy1b1
ENSRNOG00000004779,Cstl1
ENSRNOG00000047760,AC135674.1
ENSRNOG00000059394,5_8S_rRNA
ENSRNOG00000001435,Ssc4d
ENSRNOG00000013324,Cdh5
ENSRNOG00000003256,Ccng1
ENSRNOG00000009448,Papln
ENSRNOG00000020953,Ms4a7
ENSRNOG00000047754,AABR07000574.1
ENSRNOG00000046738,Mir542-3
ENSRNOG00000050583,Olr1115
ENSRNOG00000055091,Y_RNA
ENSRNOG00000060420,AABR07006311.1
ENSRNOG00000057217,U6
ENSRNOG00000018076,Fmo5
ENSRNOG00000060858,AABR07043711.1
ENSRNOG00000044003,5S_rRNA
ENSRNOG00000057680,U6
ENSRNOG00000019306,Syt12
ENSRNOG00000019169,RGD1562218
ENSRNOG00000061720,U6
ENSRNOG00000053932,Ddx6
ENSRNOG00000056432,U7
ENSRNOG00000001418,Znhit1
ENSRNOG00000060926,AABR07001001.2
ENSRNOG00000017256,Csprs
ENSRNOG00000055399,AABR07058199.1
ENSRNOG00000011278,Stk3
ENSRNOG00000057949,AABR07032480.1
ENSRNOG00000021403,Rhob
ENSRNOG00000061681,AABR07056526.1
ENSRNOG00000011305,Sox10
ENSRNOG00000001729,Xxylt1
ENSRNOG00000059457,AABR07050085.1
ENSRNOG00000059293,LOC108351965
ENSRNOG00000051979,AABR07013324.1
ENSRNOG00000043325,S100a7l2
ENSRNOG00000011483,S100a9
ENSRNOG00000037495,AABR07065883.1
ENSRNOG00000022636,Alpk1
ENSRNOG00000027847,Nxpe2
ENSRNOG00000010545,Mrap2
ENSRNOG00000003279,Syce2
ENSRNOG00000049116,LOC100912534
ENSRNOG00000061757,AABR07062154.2
ENSRNOG00000036677,Slc16a3
ENSRNOG00000035654,Mir99b
ENSRNOG00000014869,Wdr31
ENSRNOG00000053016,AABR07020548.1
ENSRNOG00000047563,Mrpl39
ENSRNOG00000054893,AABR07004877.1
ENSRNOG00000012864,Ern1
ENSRNOG00000038762,Defb42
ENSRNOG00000039548,AABR07014487.1
ENSRNOG00000032561,Slc52a2
ENSRNOG00000003185,Acbd3
ENSRNOG00000015834,Fam170a
ENSRNOG00000005428,Ctbp1
ENSRNOG00000059037,AABR07056422.1
ENSRNOG00000006859,Insig1
ENSRNOG00000058938,Camkv
ENSRNOG00000052507,AC241806.1
ENSRNOG00000041964,AABR07007743.1
ENSRNOG00000057741,U6
ENSRNOG00000013177,Map3k1
ENSRNOG00000056051,AABR07070816.3
ENSRNOG00000053719,AABR07065656.5
ENSRNOG00000042753,Fgf13
ENSRNOG00000037266,AABR07061868.1
ENSRNOG00000052463,Olr737
ENSRNOG00000059447,AC109901.2
ENSRNOG00000054293,LOC100909831
ENSRNOG00000045634,Olr513
ENSRNOG00000014988,Ftmt
ENSRNOG00000004575,Il1a
ENSRNOG00000057999,AABR07047744.1
ENSRNOG00000005772,Hacd4
ENSRNOG00000006103,Tbc1d31
ENSRNOG00000026644,Glipr1
ENSRNOG00000054736,Vom2r16
ENSRNOG00000025926,Heatr5b
ENSRNOG00000011234,LOC690283
ENSRNOG00000056428,AABR07044962.1
ENSRNOG00000049057,Znrf2
ENSRNOG00000057846,AABR07068535.1
ENSRNOG00000052596,AABR07013750.1
ENSRNOG00000051746,AABR07063197.1
ENSRNOG00000000873,Brs3
ENSRNOG00000013149,Vps33b
ENSRNOG00000053100,AABR07008597.1
ENSRNOG00000056618,7SK
ENSRNOG00000045790,Fam50a
ENSRNOG00000031680,RGD1564548
ENSRNOG00000061302,SNORA73
ENSRNOG00000042025,AABR07030520.1
ENSRNOG00000011151,Tenm4
ENSRNOG00000050338,AABR07005779.2
ENSRNOG00000061871,Hoxa9
ENSRNOG00000054075,AABR07049815.1
ENSRNOG00000048726,Clec2d
ENSRNOG00000012469,Ints14
ENSRNOG00000011135,Gtf2b
ENSRNOG00000029567,Cxadrl1
ENSRNOG00000027383,Sntn
ENSRNOG00000056055,U6
ENSRNOG00000058187,H2bc9
ENSRNOG00000054255,U4
ENSRNOG00000055488,AABR07017200.1
ENSRNOG00000001426,Prkrip1
ENSRNOG00000055069,7SK
ENSRNOG00000058622,U1
ENSRNOG00000004171,Dnah9
ENSRNOG00000052896,AABR07017825.4
ENSRNOG00000020505,Map4k1
ENSRNOG00000059517,AC106438.2
ENSRNOG00000020039,Slc5a2
ENSRNOG00000012528,Zfyve19
ENSRNOG00000018708,Ppp1ca
ENSRNOG00000011705,Stmn2
ENSRNOG00000006952,Prex1
ENSRNOG00000049686,Mrpl40
ENSRNOG00000056676,AABR07031360.1
ENSRNOG00000009402,Rabgap1
ENSRNOG00000001313,Gnaz
ENSRNOG00000017641,Rnf44
ENSRNOG00000019724,Ganab
ENSRNOG00000036362,AC111734.1
ENSRNOG00000005711,Ptprd
ENSRNOG00000019426,Ramac
ENSRNOG00000011684,Auh
ENSRNOG00000011208,Rapsn
ENSRNOG00000021943,Fam216b
ENSRNOG00000008297,Oser1
ENSRNOG00000016309,Rgp1
ENSRNOG00000002369,Rgs8
ENSRNOG00000010685,Tbx18
ENSRNOG00000051381,AABR07026143.1
ENSRNOG00000051468,AABR07063743.1
ENSRNOG00000052037,AABR07015917.1
ENSRNOG00000037437,Golga3
ENSRNOG00000060692,AABR07025594.2
ENSRNOG00000052293,SNORD15
ENSRNOG00000060986,U4
ENSRNOG00000057418,AABR07055492.2
ENSRNOG00000056870,Gdi1
ENSRNOG00000028350,Arse
ENSRNOG00000054853,AABR07069588.1
ENSRNOG00000054516,AABR07056680.1
ENSRNOG00000043854,AABR07071187.1
ENSRNOG00000012940,Vps41
ENSRNOG00000055472,AABR07045658.1
ENSRNOG00000020804,Smarcc1
ENSRNOG00000015769,Olr80
ENSRNOG00000037171,Tdgf1
ENSRNOG00000011853,Mbd2
ENSRNOG00000056869,AABR07015002.1
ENSRNOG00000000096,Pdzk1
ENSRNOG00000029370,Abhd3
ENSRNOG00000047523,Olr1273
ENSRNOG00000045991,LOC100911558
ENSRNOG00000043223,Zfp949
ENSRNOG00000051507,Azin2
ENSRNOG00000009992,Rabggtb
ENSRNOG00000039931,AABR07069371.1
ENSRNOG00000053441,AABR07050711.1
ENSRNOG00000046996,Pea15
ENSRNOG00000004060,Calm1
ENSRNOG00000024061,Rarb
ENSRNOG00000009785,Cdkn3
ENSRNOG00000015220,Crtac1
ENSRNOG00000061942,AABR07039474.1
ENSRNOG00000031171,Wdr46
ENSRNOG00000016896,Rpl3
ENSRNOG00000022855,AABR07039112.1
ENSRNOG00000043375,Tmigd3
ENSRNOG00000051240,AABR07039097.1
ENSRNOG00000048710,LOC498424
ENSRNOG00000000461,LOC108348112
ENSRNOG00000048953,LOC100910851
ENSRNOG00000062162,AABR07058166.1
ENSRNOG00000051760,AABR07039438.2
ENSRNOG00000024016,Cyp2c6v1
ENSRNOG00000037911,LOC680227
ENSRNOG00000060123,Kifc2
ENSRNOG00000002925,Tsx
ENSRNOG00000051264,AABR07059679.1
ENSRNOG00000013116,Spink5
ENSRNOG00000003025,AABR07039336.2
ENSRNOG00000005229,Sec16b
ENSRNOG00000051032,AABR07038666.1
ENSRNOG00000012808,Tmem259
ENSRNOG00000033564,Cfd
ENSRNOG00000039890,Abcg3l3
ENSRNOG00000017671,Rasa3
ENSRNOG00000011315,Med16
ENSRNOG00000062190,LOC100911744
ENSRNOG00000004067,Nrcam
ENSRNOG00000051218,AABR07039312.1
ENSRNOG00000051216,AABR07038983.1
ENSRNOG00000027694,AABR07050545.1
ENSRNOG00000051160,AABR07044017.1
ENSRNOG00000051182,AABR07072158.1
ENSRNOG00000051267,AABR07039264.1
ENSRNOG00000037923,Dmrtc1c1
ENSRNOG00000014918,Klrg1
ENSRNOG00000062169,AC242615.2
ENSRNOG00000051159,AABR07038578.1
ENSRNOG00000051116,AABR07048475.2
ENSRNOG00000042543,RGD1566134
ENSRNOG00000051345,AABR07048469.2
ENSRNOG00000051239,AABR07048474.1
ENSRNOG00000015447,Calcoco1
ENSRNOG00000029682,Clic1
ENSRNOG00000000991,Arpc1b
ENSRNOG00000022939,Gpkow
ENSRNOG00000016475,Nt5c3b
ENSRNOG00000000775,Mog
ENSRNOG00000053116,AABR07044388.6
ENSRNOG00000018163,Ipcef1
ENSRNOG00000012369,Fam174b
ENSRNOG00000000858,Sapcd1
ENSRNOG00000017461,AABR07012115.1
ENSRNOG00000050206,Shank2
ENSRNOG00000062181,AABR07072236.1
ENSRNOG00000025558,Palm2
ENSRNOG00000007475,Gpihbp1
ENSRNOG00000051259,AABR07030145.1
ENSRNOG00000001134,Rfc5
ENSRNOG00000062227,AABR07059381.2
ENSRNOG00000062188,AABR07059372.2
ENSRNOG00000059341,Olr954
ENSRNOG00000051312,AABR07021635.1
ENSRNOG00000019357,Tax1bp3
ENSRNOG00000062178,AABR07021456.1
ENSRNOG00000002414,Tfcp2l1
ENSRNOG00000058940,Rab11fip1
ENSRNOG00000019352,Emc6
ENSRNOG00000061967,AC113785.4
ENSRNOG00000047604,Kbtbd6
ENSRNOG00000019908,Lamtor2
ENSRNOG00000039396,Btnl3
ENSRNOG00000024277,AABR07035470.1
ENSRNOG00000005334,Acvr2a
ENSRNOG00000003596,Itgb1bp2
ENSRNOG00000054907,AABR07012100.2
ENSRNOG00000050061,Slc25a51
ENSRNOG00000062205,AABR07018495.2
ENSRNOG00000051090,AABR07038929.3
ENSRNOG00000023664,Lepr
ENSRNOG00000051190,AABR07015507.1
ENSRNOG00000030431,RT1-Db2
ENSRNOG00000051255,AABR07038929.4
ENSRNOG00000051108,AABR07004244.1
ENSRNOG00000051057,AABR07039198.1
ENSRNOG00000062021,AC141220.2
ENSRNOG00000023587,Dhtkd1
ENSRNOG00000053113,AABR07001389.1
ENSRNOG00000027914,Plscr3
ENSRNOG00000062175,AABR07034274.1
ENSRNOG00000002794,Selp
ENSRNOG00000033952,AABR07057438.1
ENSRNOG00000011406,Ccl4
ENSRNOG00000061945,AC126482.2
ENSRNOG00000015113,Mocos
ENSRNOG00000037540,Tmem256
ENSRNOG00000062115,AC242953.1
ENSRNOG00000037251,Zfp248
ENSRNOG00000048817,Gspt2
ENSRNOG00000051322,AABR07038902.2
ENSRNOG00000051046,AC114233.1
ENSRNOG00000004296,Nt5c1b
ENSRNOG00000014233,Krt19
ENSRNOG00000030021,Ccl6
ENSRNOG00000043176,AABR07059308.1
ENSRNOG00000062125,Aox3
ENSRNOG00000033215,RT1-Db1
ENSRNOG00000002192,Rell1
ENSRNOG00000026247,AABR07018326.1
ENSRNOG00000062237,AC111804.1
ENSRNOG00000006756,Maged1
ENSRNOG00000003812,Nlgn3
ENSRNOG00000031805,Krt36
ENSRNOG00000032508,Acot5
ENSRNOG00000017373,Rhobtb2
ENSRNOG00000025641,Gml
ENSRNOG00000006576,Bms1
ENSRNOG00000011752,Sh3d19
ENSRNOG00000062029,AABR07035344.1
ENSRNOG00000007495,Smpx
ENSRNOG00000042507,AABR07061871.2
ENSRNOG00000051059,Ly6g6g
ENSRNOG00000038483,AABR07018323.1
ENSRNOG00000062091,AC116220.2
ENSRNOG00000013610,Chrna5
ENSRNOG00000031437,Slurp2
ENSRNOG00000011654,Plk4
ENSRNOG00000004036,Snx12
ENSRNOG00000051302,Krt34
ENSRNOG00000030246,Btla
ENSRNOG00000025701,Nifk
ENSRNOG00000025269,Slc25a44
ENSRNOG00000051055,AABR07038880.1
ENSRNOG00000051123,AABR07072181.1
ENSRNOG00000017084,Hsd11b2
ENSRNOG00000061956,AABR07021405.2
ENSRNOG00000062182,AABR07012095.2
ENSRNOG00000062254,AABR07012092.2
ENSRNOG00000026523,RGD1309106
ENSRNOG00000062257,AABR07012072.2
ENSRNOG00000051260,Olr1206
ENSRNOG00000038398,Slc25a31
ENSRNOG00000051111,Olr1204
ENSRNOG00000029079,Hspb7
ENSRNOG00000038496,Tex21
ENSRNOG00000036952,LOC296235
ENSRNOG00000008436,Krt85
ENSRNOG00000002227,Kit
ENSRNOG00000033445,AABR07049060.1
ENSRNOG00000051359,AABR07069792.2
ENSRNOG00000017751,Arl6ip1
ENSRNOG00000049383,Krtap3-2
ENSRNOG00000032813,Mdc1
ENSRNOG00000020650,Slc17a7
ENSRNOG00000051198,AABR07039169.1
ENSRNOG00000051268,AABR07038856.1
ENSRNOG00000010727,Ube2r2
ENSRNOG00000028335,Fat4
ENSRNOG00000019358,Esr1
ENSRNOG00000056894,St6galnac3
ENSRNOG00000018320,Rps15a
ENSRNOG00000019414,Tmem79
ENSRNOG00000062034,AABR07005563.1
ENSRNOG00000011028,AABR07054096.1
ENSRNOG00000062009,AC119762.6
ENSRNOG00000032660,Adgrl2
ENSRNOG00000048898,Wasf3
ENSRNOG00000062260,AABR07012061.2
ENSRNOG00000062081,AABR07019736.1
ENSRNOG00000059297,LOC108348202
ENSRNOG00000012016,Npc1
ENSRNOG00000062032,AABR07021401.1
ENSRNOG00000022110,Gcsam
ENSRNOG00000062224,AABR07012058.1
ENSRNOG00000023393,Nup214
ENSRNOG00000046540,Ugt2b15
ENSRNOG00000001980,Ugt2b35
ENSRNOG00000051128,AABR07005055.1
ENSRNOG00000010301,Eif4e3
ENSRNOG00000022199,Zmynd12
ENSRNOG00000049302,Chd9
ENSRNOG00000019489,Armt1
ENSRNOG00000015189,Bbs9
ENSRNOG00000005323,AABR07064873.1
ENSRNOG00000016483,Myo16
ENSRNOG00000010303,Trim32
ENSRNOG00000060105,Astn2
ENSRNOG00000060984,Dnah7
ENSRNOG00000021357,AC118772.2
ENSRNOG00000052330,AC118772.3
ENSRNOG00000062035,AC115202.3
ENSRNOG00000007393,Ndrg1
ENSRNOG00000002968,Tnfsf4
ENSRNOG00000052326,Uba1y
ENSRNOG00000051020,AABR07021574.1
ENSRNOG00000019831,Samd4b
ENSRNOG00000048232,AABR07044302.1
ENSRNOG00000062273,AABR07051418.1
ENSRNOG00000056715,Olr1748
ENSRNOG00000023372,Odam
ENSRNOG00000044405,AABR07004481.1
ENSRNOG00000005176,Map7d2
ENSRNOG00000051655,AABR07003449.1
ENSRNOG00000048080,AC127963.1
ENSRNOG00000057328,U6
ENSRNOG00000046591,AABR07048075.1
ENSRNOG00000041792,Mir1895
ENSRNOG00000014562,Hnrnpf
ENSRNOG00000056534,7SK
ENSRNOG00000051474,AC127756.1
ENSRNOG00000057250,AABR07001905.1
ENSRNOG00000055584,7SK
ENSRNOG00000003613,Mid1
ENSRNOG00000060396,AABR07044807.1
ENSRNOG00000035497,Mir3578
ENSRNOG00000046594,LOC100911734
ENSRNOG00000058283,SNORA62
ENSRNOG00000057817,LOC100911769
ENSRNOG00000045172,5S_rRNA
ENSRNOG00000016258,Zfp516
ENSRNOG00000047968,AABR07063287.1
ENSRNOG00000036672,Sectm1a
ENSRNOG00000004441,Fcmr
ENSRNOG00000049645,Vom1r105
ENSRNOG00000006700,Wdyhv1
ENSRNOG00000039650,Defb18
